horse_no,date,work_type,racecourse,track,workout_details,gear
E434,30/04/2026,游水,沙田,,,
E434,29/04/2026,出賽,跑馬地,草地,1650M (艾道拿) (3/12),B
E434,29/04/2026,踱步,沙田,彭福公園,彭福公園 踱步 (助手),H
E434,28/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
E434,28/04/2026,游水,沙田,,,
E434,27/04/2026,游水,沙田,,,
E434,27/04/2026,踱步,沙田,外圈,外圈 快踱一圈 (助手),H
E434,26/04/2026,游水,沙田,,,
E434,26/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E434,25/04/2026,游水,沙田,,,
E434,25/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (黃寶妮),H
E434,24/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
E434,24/04/2026,游水,沙田,,,
E434,23/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
E434,23/04/2026,游水,沙田,,,
E434,22/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
E434,22/04/2026,游水,沙田,,,
E434,21/04/2026,游水,沙田,,,
E434,20/04/2026,游水,沙田,,,
E434,19/04/2026,出賽,沙田,全天候,1200M (艾道拿) (7/12),B
E434,19/04/2026,踱步,沙田,彭福公園,彭福公園 踱步 (助手),H
E434,18/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
E434,18/04/2026,游水,沙田,,,
E434,17/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
E434,17/04/2026,游水,沙田,,,
E434,16/04/2026,游水,沙田,,,
E434,16/04/2026,快操,沙田,全天候,30.9 24.9 (55.8) (艾道拿),
E434,16/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
E434,15/04/2026,游水,沙田,,,
E434,15/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (黃寶妮),H
E434,14/04/2026,游水,沙田,,,
E434,14/04/2026,踱步,沙田,外圈,外圈 快踱一圈 (黃寶妮),H
E434,13/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
E434,13/04/2026,游水,沙田,,,
E434,12/04/2026,游水,沙田,,,
E434,12/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E434,11/04/2026,游水,沙田,,,
E434,11/04/2026,快操,沙田,全天候,31.0 25.1 (56.1) (艾道拿),
E434,11/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
E434,10/04/2026,游水,沙田,,,
E434,10/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E434,09/04/2026,游水,沙田,,,
E434,09/04/2026,踱步,沙田,外圈,外圈 快踱一圈 (助手),H
E434,08/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
E434,08/04/2026,游水,沙田,,,
E434,07/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
E434,07/04/2026,游水,沙田,,,
E434,06/04/2026,游水,沙田,,,
E434,06/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
E434,05/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
E434,05/04/2026,游水,沙田,,,
E434,04/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
E434,04/04/2026,游水,沙田,,,
E434,03/04/2026,游水,沙田,,,
E434,02/04/2026,游水,沙田,,,
E434,01/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
E434,01/04/2026,出賽,沙田,全天候,1200M (艾道拿) (9/12),B
E434,31/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
E434,31/03/2026,游水,沙田,,,
E434,30/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
E434,30/03/2026,游水,沙田,,,
E434,29/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E434,28/03/2026,快操,沙田,全天候,28.3 26.1 (54.4) (黃寶妮),
