horse_no,date,work_type,racecourse,track,workout_details,gear
L134,01/05/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L134,30/04/2026,游水,沙田,,,
L134,30/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L134,29/04/2026,游水,沙田,,,
L134,29/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L134,27/04/2026,游水,沙田,,,
L134,26/04/2026,出賽,沙田,草地,1400M (班德禮) (13/14),V1
L134,26/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L134,25/04/2026,游水,沙田,,,
L134,25/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L134,24/04/2026,游水,沙田,,,
L134,24/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L134,23/04/2026,游水,沙田,,,
L134,23/04/2026,快操,沙田,全天候,30.9 27.5 (58.4) (潘明輝),H
L134,23/04/2026,踱步,沙田,飛機場,飛機場 踱步 (潘明輝),H
L134,22/04/2026,游水,沙田,,,
L134,22/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L134,21/04/2026,游水,沙田,,,
L134,21/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L134,20/04/2026,游水,沙田,,,
L134,20/04/2026,快操,沙田,草閘,27.4 24.4 (51.8) (袁幸堯) 利高八斗,H
L134,20/04/2026,踱步,沙田,飛機場,飛機場 踱步 (袁幸堯),H
L134,19/04/2026,游水,沙田,,,
L134,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L134,18/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 步行 （上斜）,
L134,18/04/2026,游水,沙田,,,
L134,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L134,17/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 步行 （上斜）,
L134,17/04/2026,游水,沙田,,,
L134,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L134,16/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 步行 （上斜）,
L134,16/04/2026,游水,沙田,,,
L134,16/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L134,15/04/2026,游水,沙田,,,
L134,15/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L134,14/04/2026,試閘,沙田,草地,第8組 (袁幸堯) 1600M 數字天文 25.4 22.7 24.7 23.3 (1.36.10),B
L134,14/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L134,13/04/2026,游水,沙田,,,
L134,13/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L134,12/04/2026,游水,沙田,,,
L134,12/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L134,11/04/2026,游水,沙田,,,
L134,11/04/2026,快操,沙田,全天候,29.2 25.0 (54.2) (袁幸堯) 風火恆雲,V
L134,11/04/2026,踱步,沙田,飛機場,飛機場 踱步 (袁幸堯),V
L134,10/04/2026,游水,沙田,,,
L134,10/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L134,09/04/2026,游水,沙田,,,
L134,09/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L134,08/04/2026,游水,沙田,,,
L134,08/04/2026,快操,沙田,全天候,30.0 26.3 (56.3) (助手),V
L134,08/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),V
L134,07/04/2026,游水,沙田,,,
L134,07/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L134,06/04/2026,游水,沙田,,,
L134,06/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
