horse_no,date,work_type,racecourse,track,workout_details,gear
H115,30/04/2026,游水,沙田,,,
H115,29/04/2026,游水,沙田,,,
H115,28/04/2026,游水,沙田,,,
H115,26/04/2026,出賽,沙田,草地,1600M (艾兆禮) (14/14),B1
H115,26/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,25/04/2026,游水,沙田,,,
H115,25/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,24/04/2026,游水,沙田,,,
H115,24/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,23/04/2026,游水,沙田,,,
H115,23/04/2026,快操,沙田,全天候,31.1 26.0 (57.1) (助手),H
H115,23/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,22/04/2026,游水,沙田,,,
H115,22/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,21/04/2026,游水,沙田,,,
H115,21/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,20/04/2026,游水,沙田,,,
H115,20/04/2026,快操,沙田,全天候,31.6 25.5 (57.1) (助手),H
H115,20/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,19/04/2026,游水,沙田,,,
H115,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,18/04/2026,游水,沙田,,,
H115,18/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,17/04/2026,游水,沙田,,,
H115,16/04/2026,試閘,沙田,全天候,第1組 (艾兆禮) 1200M 小鳥天堂 25.6 23.0 22.3 (1.10.96),B
H115,16/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),B
H115,15/04/2026,游水,沙田,,,
H115,15/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,14/04/2026,游水,沙田,,,
H115,14/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,13/04/2026,游水,沙田,,,
H115,13/04/2026,快操,沙田,全天候,32.3 26.1 (58.4) (助手),H
H115,13/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,12/04/2026,游水,沙田,,,
H115,12/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,11/04/2026,游水,沙田,,,
H115,11/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,10/04/2026,游水,沙田,,,
H115,10/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,09/04/2026,游水,沙田,,,
H115,08/04/2026,游水,沙田,,,
H115,06/04/2026,出賽,沙田,草地,1600M (艾兆禮) (14/14),
H115,06/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H115,05/04/2026,游水,沙田,,,
H115,05/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,04/04/2026,游水,沙田,,,
H115,04/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,03/04/2026,游水,沙田,,,
H115,03/04/2026,快操,沙田,全天候,31.9 25.1 (57.0) (助手),H
H115,03/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,02/04/2026,游水,沙田,,,
H115,02/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H115,01/04/2026,游水,沙田,,,
H115,01/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,31/03/2026,游水,沙田,,,
H115,31/03/2026,快操,沙田,全天候,32.1 25.9 (58.0) (助手),H
H115,31/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,30/03/2026,游水,沙田,,,
H115,30/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H115,29/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,28/03/2026,游水,沙田,,,
H115,28/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,27/03/2026,游水,沙田,,,
H115,26/03/2026,試閘,沙田,全天候,第1組 (艾兆禮) 1200M 浪漫勇士 25.8 22.8 22.1 (1.10.70),
H115,26/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,25/03/2026,游水,沙田,,,
H115,25/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,24/03/2026,游水,沙田,,,
H115,24/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,23/03/2026,游水,沙田,,,
H115,23/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H115,22/03/2026,游水,沙田,,,
H115,22/03/2026,快操,沙田,全天候,32.0 26.1 (58.1) (助手),H
H115,22/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,21/03/2026,游水,沙田,,,
H115,21/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,20/03/2026,游水,沙田,,,
H115,20/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,19/03/2026,游水,沙田,,,
H115,19/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H115,18/03/2026,游水,沙田,,,
H115,18/03/2026,快操,沙田,全天候,31.6 26.0 (57.6) (助手),H
H115,18/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,17/03/2026,游水,沙田,,,
H115,17/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,16/03/2026,游水,沙田,,,
H115,16/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H115,15/03/2026,游水,沙田,,,
H115,15/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,14/03/2026,游水,沙田,,,
H115,13/03/2026,試閘,沙田,全天候,第1組 (艾兆禮) 1200M 綫路英雄 24.0 22.6 23.2 (1.09.87),
H115,13/03/2026,游水,沙田,,,
H115,13/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,12/03/2026,游水,沙田,,,
H115,12/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H115,11/03/2026,游水,沙田,,,
H115,11/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,10/03/2026,游水,沙田,,,
H115,10/03/2026,快操,沙田,全天候,31.8 25.8 (57.6) (助手),H
H115,10/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,09/03/2026,游水,沙田,,,
H115,09/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H115,08/03/2026,游水,沙田,,,
H115,08/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,07/03/2026,游水,沙田,,,
H115,07/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,06/03/2026,游水,沙田,,,
H115,06/03/2026,快操,沙田,全天候,31.5 26.4 (57.9) (助手),H
H115,06/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,05/03/2026,游水,沙田,,,
H115,05/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H115,04/03/2026,游水,沙田,,,
H115,04/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,03/03/2026,游水,沙田,,,
H115,03/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,02/03/2026,游水,沙田,,,
H115,02/03/2026,快操,沙田,全天候,31.8 26.2 (58.0) (助手),H
H115,02/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,01/03/2026,游水,沙田,,,
H115,01/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,28/02/2026,游水,沙田,,,
H115,28/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,27/02/2026,游水,沙田,,,
H115,27/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,26/02/2026,游水,沙田,,,
H115,26/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,25/02/2026,游水,沙田,,,
H115,24/02/2026,游水,沙田,,,
H115,22/02/2026,出賽,沙田,草地,1400M (麥文堅) (9/10),
H115,22/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,21/02/2026,游水,沙田,,,
H115,21/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,20/02/2026,游水,沙田,,,
H115,20/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,19/02/2026,游水,沙田,,,
H115,19/02/2026,快操,沙田,全天候,32.8 25.3 (58.1) (助手),H
H115,19/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,18/02/2026,游水,沙田,,,
H115,18/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,16/02/2026,游水,沙田,,,
H115,16/02/2026,快操,沙田,全天候,31.8 25.0 (56.8) (助手),H
H115,16/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,15/02/2026,游水,沙田,,,
H115,15/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,14/02/2026,游水,沙田,,,
H115,14/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,13/02/2026,游水,沙田,,,
H115,12/02/2026,試閘,沙田,全天候,第1組 (麥文堅) 1200M 星際快車 25.5 23.0 21.9 (1.10.41),
H115,12/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,11/02/2026,游水,沙田,,,
H115,11/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,10/02/2026,游水,沙田,,,
H115,10/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,09/02/2026,游水,沙田,,,
H115,09/02/2026,快操,沙田,全天候,31.1 25.3 (56.4) (助手),H
H115,09/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,08/02/2026,游水,沙田,,,
H115,08/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,07/02/2026,游水,沙田,,,
H115,07/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,06/02/2026,游水,沙田,,,
H115,06/02/2026,快操,沙田,全天候,32.5 26.2 (58.7) (助手),H
H115,06/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,05/02/2026,游水,沙田,,,
H115,05/02/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H115,04/02/2026,游水,沙田,,,
H115,04/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,03/02/2026,游水,沙田,,,
H115,03/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,02/02/2026,游水,沙田,,,
H115,02/02/2026,快操,沙田,全天候,32.3 26.1 (58.4) (助手),H
H115,02/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H115,01/02/2026,游水,沙田,,,
H115,01/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H115,31/01/2026,游水,沙田,,,
