horse_no,date,work_type,racecourse,track,workout_details,gear
H289,01/05/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H289,30/04/2026,游水,沙田,,,
H289,30/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
H289,29/04/2026,游水,沙田,,,
H289,26/04/2026,出賽,沙田,草地,1600M (希威森) (9/14),PC-
H289,26/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
H289,25/04/2026,游水,沙田,,,
H289,25/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H289,24/04/2026,游水,沙田,,,
H289,24/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H289,23/04/2026,游水,沙田,,,
H289,23/04/2026,快操,沙田,全天候,32.6 25.6 (58.2) (助手),H
H289,23/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H289,22/04/2026,游水,沙田,,,
H289,22/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H289,21/04/2026,游水,沙田,,,
H289,21/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H289,20/04/2026,游水,沙田,,,
H289,20/04/2026,快操,沙田,全天候,30.3 25.5 (55.8) (助手),H/P
H289,20/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
H289,19/04/2026,游水,沙田,,,
H289,19/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
H289,18/04/2026,游水,沙田,,,
H289,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H289,17/04/2026,游水,沙田,,,
H289,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H289,16/04/2026,游水,沙田,,,
H289,16/04/2026,快操,沙田,全天候,31.1 25.8 (56.9) (助手),H/P
H289,15/04/2026,游水,沙田,,,
H289,15/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H289,14/04/2026,游水,沙田,,,
H289,14/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H289,13/04/2026,游水,沙田,,,
H289,13/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/P
H289,12/04/2026,游水,沙田,,,
H289,12/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
H289,11/04/2026,游水,沙田,,,
H289,08/04/2026,出賽,跑馬地,草地,1650M (希威森) (8/12),PC1
H289,08/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
H289,07/04/2026,游水,沙田,,,
H289,07/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H289,06/04/2026,游水,沙田,,,
H289,06/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/P
H289,05/04/2026,游水,沙田,,,
H289,05/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H289,04/04/2026,游水,沙田,,,
H289,04/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H289,03/04/2026,游水,沙田,,,
H289,03/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H289,02/04/2026,游水,沙田,,,
H289,02/04/2026,快操,沙田,草閘,26.7 23.0 (49.7) (希威森) 盈妍威楓,H/P
H289,02/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
H289,01/04/2026,游水,沙田,,,
H289,01/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H289,31/03/2026,游水,沙田,,,
H289,31/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H289,30/03/2026,游水,沙田,,,
H289,30/03/2026,快操,沙田,全天候,29.8 24.4 (54.2) (助手),H/P
H289,30/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
H289,29/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
H289,28/03/2026,游水,沙田,,,
H289,28/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H289,27/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
H289,27/03/2026,游水,沙田,,,
H289,27/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H289,26/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
H289,26/03/2026,游水,沙田,,,
H289,26/03/2026,快操,沙田,全天候,28.7 24.1 (52.8) (助手),H/P
H289,26/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
H289,25/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
H289,25/03/2026,游水,沙田,,,
H289,25/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H289,24/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
H289,24/03/2026,游水,沙田,,,
H289,24/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H289,23/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
H289,23/03/2026,游水,沙田,,,
H289,23/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H289,22/03/2026,游水,沙田,,,
H289,22/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H289,21/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
H289,21/03/2026,游水,沙田,,,
H289,18/03/2026,出賽,跑馬地,草地,1650M (希威森) (4/12),
H289,18/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H289,17/03/2026,游水,沙田,,,
H289,17/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H289,16/03/2026,游水,沙田,,,
H289,16/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
