horse_no,date,work_type,racecourse,track,workout_details,gear
L303,01/05/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L303,30/04/2026,游水,從化,,,
L303,30/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
L303,29/04/2026,游水,從化,,,
L303,29/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L303,28/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L303,27/04/2026,試閘,從化,草地,第2組 (潘明輝) 1000M 滿利時 13.8 21.6 22.8 (0.58.24),
L303,27/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
L303,26/04/2026,游水,從化,,,
L303,26/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L303,25/04/2026,游水,從化,,,
L303,25/04/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
L303,24/04/2026,游水,從化,,,
L303,24/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L303,23/04/2026,游水,從化,,,
L303,23/04/2026,快操,從化,全天候,28.5 26.1 (54.6) (助手),H
L303,23/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L303,22/04/2026,游水,從化,,,
L303,22/04/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
L303,21/04/2026,游水,從化,,,
L303,21/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L303,20/04/2026,游水,從化,,,
L303,20/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
L303,19/04/2026,游水,從化,,,
L303,19/04/2026,快操,從化,全天候,33.1 (33.1) (助手),H
L303,19/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L303,18/04/2026,游水,從化,,,
L303,18/04/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
L303,17/04/2026,游水,從化,,,
L303,17/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L303,16/04/2026,游水,從化,,,
L303,16/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
L303,15/04/2026,游水,從化,,,
L303,15/04/2026,踱步,從化,外圈,外圈 快踱一圈 (助手),H
L303,14/04/2026,游水,從化,,,
L303,14/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L303,13/04/2026,游水,從化,,,
L303,13/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
L303,12/04/2026,游水,從化,,,
L303,12/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L303,11/04/2026,游水,從化,,,
L303,11/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L303,10/04/2026,游水,從化,,,
L303,10/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L303,09/04/2026,游水,從化,,,
L303,09/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
L303,08/04/2026,游水,從化,,,
L303,08/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
L303,07/04/2026,游水,從化,,,
L303,07/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
L303,06/04/2026,游水,從化,,,
L303,06/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
L303,05/04/2026,游水,從化,,,
L303,05/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
L303,04/04/2026,游水,從化,,,
L303,04/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
L303,03/04/2026,游水,沙田,,,
L303,03/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L303,02/04/2026,游水,沙田,,,
L303,02/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L303,01/04/2026,游水,沙田,,,
L303,01/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L303,31/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
