horse_no,date,work_type,racecourse,track,workout_details,gear
H474,01/05/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H474,30/04/2026,游水,從化,,,
H474,30/04/2026,快操,從化,全天候,26.9 25.6 (52.5) (助手),H
H474,30/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H474,29/04/2026,游水,從化,,,
H474,29/04/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
H474,28/04/2026,游水,從化,,,
H474,28/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H474,27/04/2026,游水,從化,,,
H474,27/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H474,26/04/2026,游水,從化,,,
H474,26/04/2026,快操,從化,全天候,26.1 25.3 (51.4) (助手),H
H474,26/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H474,25/04/2026,游水,從化,,,
H474,25/04/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
H474,24/04/2026,游水,從化,,,
H474,24/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H474,23/04/2026,游水,從化,,,
H474,23/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H474,22/04/2026,游水,沙田,,,
H474,22/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H474,21/04/2026,游水,沙田,,,
H474,19/04/2026,出賽,沙田,草地,1800M (希威森) (12/14),TT
H474,19/04/2026,游水,沙田,,,
H474,19/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H474,18/04/2026,游水,沙田,,,
H474,18/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H474,17/04/2026,游水,沙田,,,
H474,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H474,16/04/2026,游水,沙田,,,
H474,16/04/2026,快操,沙田,草地,28.2 23.3 (51.5) (希威森),
H474,16/04/2026,踱步,沙田,飛機場,飛機場 踱步 (希威森),
H474,15/04/2026,游水,沙田,,,
H474,15/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H474,14/04/2026,游水,沙田,,,
H474,14/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H474,13/04/2026,游水,沙田,,,
H474,13/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H474,12/04/2026,游水,沙田,,,
H474,12/04/2026,快操,沙田,全天候,29.3 25.7 (55.0) (助手),H
H474,12/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H474,11/04/2026,游水,沙田,,,
H474,11/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H474,10/04/2026,游水,沙田,,,
H474,10/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H474,09/04/2026,游水,沙田,,,
H474,09/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H474,08/04/2026,游水,沙田,,,
H474,08/04/2026,快操,沙田,全天候,28.1 25.4 (53.5) (助手),H
H474,08/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H474,07/04/2026,游水,沙田,,,
H474,07/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H474,06/04/2026,游水,沙田,,,
H474,06/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H474,05/04/2026,游水,沙田,,,
H474,05/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H474,04/04/2026,游水,沙田,,,
H474,04/04/2026,快操,沙田,全天候,29.8 25.3 (55.1) (助手),H
H474,04/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H474,03/04/2026,游水,沙田,,,
H474,03/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H474,02/04/2026,游水,沙田,,,
H474,02/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H474,01/04/2026,游水,沙田,,,
H474,01/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H474,31/03/2026,游水,沙田,,,
H474,31/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H474,30/03/2026,游水,沙田,,,
H474,30/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H474,29/03/2026,快操,沙田,全天候,32.5 28.2 25.7 (1.26.4) (助手),H
H474,29/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H474,28/03/2026,游水,沙田,,,
H474,28/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H474,27/03/2026,游水,沙田,,,
H474,27/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H474,26/03/2026,游水,沙田,,,
H474,26/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H474,25/03/2026,游水,沙田,,,
H474,25/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H474,24/03/2026,游水,沙田,,,
H474,22/03/2026,出賽,沙田,草地,1400M (金誠剛) (14/14),TT
H474,22/03/2026,游水,沙田,,,
H474,22/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H474,21/03/2026,游水,沙田,,,
H474,21/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H474,20/03/2026,游水,沙田,,,
H474,20/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H474,19/03/2026,游水,沙田,,,
H474,19/03/2026,快操,沙田,全天候,32.1 28.2 24.9 (1.25.2) (金誠剛),H
H474,19/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H474,18/03/2026,游水,沙田,,,
H474,18/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H474,17/03/2026,游水,從化,,,
H474,17/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H474,16/03/2026,游水,從化,,,
H474,16/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H474,15/03/2026,游水,從化,,,
H474,15/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H474,14/03/2026,游水,從化,,,
H474,14/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H474,13/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H474,12/03/2026,試閘,從化,全天候,第2組 (駱泰尼) 1200M 智取神駒 25.0 22.3 23.4 (1.10.70),
H474,12/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
H474,11/03/2026,游水,從化,,,
H474,11/03/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
H474,10/03/2026,游水,從化,,,
H474,10/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H474,09/03/2026,游水,從化,,,
H474,09/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H474,08/03/2026,游水,從化,,,
H474,08/03/2026,快操,從化,全天候,27.9 26.5 (54.4) (助手),H
H474,08/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H474,07/03/2026,游水,從化,,,
H474,07/03/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
H474,06/03/2026,游水,從化,,,
H474,06/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H474,05/03/2026,游水,從化,,,
H474,05/03/2026,快操,從化,全天候,27.5 26.7 (54.2) (助手),H
H474,05/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H474,04/03/2026,游水,從化,,,
H474,04/03/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
H474,03/03/2026,游水,從化,,,
H474,03/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H474,02/03/2026,游水,從化,,,
H474,02/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H474,01/03/2026,游水,從化,,,
H474,01/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H474,28/02/2026,游水,從化,,,
H474,28/02/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H474,27/02/2026,試閘,從化,草地,第5組 (金誠剛) 1600M 嘉應巨昇 26.3 24.4 24.3 24.8 (1.39.85),
H474,27/02/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
H474,26/02/2026,游水,從化,,,
H474,26/02/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H474,25/02/2026,游水,從化,,,
H474,25/02/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
H474,24/02/2026,游水,從化,,,
H474,24/02/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H474,23/02/2026,游水,從化,,,
H474,23/02/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H474,22/02/2026,游水,從化,,,
H474,22/02/2026,快操,從化,全天候,28.0 26.5 (54.5) (助手),H
H474,22/02/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H474,21/02/2026,游水,從化,,,
H474,21/02/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
H474,20/02/2026,游水,從化,,,
H474,20/02/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H474,19/02/2026,游水,從化,,,
H474,19/02/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H474,18/02/2026,游水,從化,,,
H474,18/02/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H474,16/02/2026,游水,從化,,,
H474,16/02/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H474,15/02/2026,游水,從化,,,
H474,15/02/2026,快操,從化,全天候,28.3 25.8 (54.1) (助手),H
H474,15/02/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H474,14/02/2026,游水,從化,,,
H474,14/02/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
H474,13/02/2026,游水,從化,,,
H474,13/02/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H474,12/02/2026,游水,從化,,,
H474,12/02/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H474,11/02/2026,游水,從化,,,
H474,11/02/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
H474,10/02/2026,游水,從化,,,
H474,10/02/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H474,09/02/2026,游水,從化,,,
H474,09/02/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H474,08/02/2026,游水,從化,,,
H474,08/02/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H474,07/02/2026,游水,從化,,,
H474,07/02/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H474,06/02/2026,游水,沙田,,,
H474,04/02/2026,出賽,跑馬地,草地,1650M (潘頓) (6/8),TT
H474,04/02/2026,游水,沙田,,,
H474,04/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H474,03/02/2026,游水,沙田,,,
H474,03/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H474,02/02/2026,游水,沙田,,,
H474,02/02/2026,快操,沙田,草地,31.5 23.6 (55.1) (麥文堅),H
H474,02/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H474,01/02/2026,游水,沙田,,,
H474,01/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H474,31/01/2026,游水,沙田,,,
H474,31/01/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H474,30/01/2026,游水,沙田,,,
H474,30/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
