horse_no,date,work_type,racecourse,track,workout_details,gear
L157,01/05/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L157,30/04/2026,游水,從化,,,
L157,30/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
L157,29/04/2026,游水,從化,,,
L157,29/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L157,28/04/2026,游水,從化,,,
L157,28/04/2026,快操,從化,草閘,27.8 22.6 (50.4) (助手) 綫路桂冠,H
L157,28/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L157,27/04/2026,游水,從化,,,
L157,27/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
L157,26/04/2026,馬匹水中步行機,從化,,,
L157,26/04/2026,游水,從化,,,
L157,26/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L157,25/04/2026,游水,從化,,,
L157,25/04/2026,快操,從化,草地,30.6 27.4 (58.0) (助手) 綫路桂冠,H
L157,25/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L157,24/04/2026,游水,從化,,,
L157,24/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L157,23/04/2026,游水,從化,,,
L157,23/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
L157,22/04/2026,游水,從化,,,
L157,22/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L157,21/04/2026,游水,從化,,,
L157,21/04/2026,快操,從化,全天候,31.2 27.7 (58.9) (助手),H
L157,21/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L157,20/04/2026,馬匹水中步行機,從化,,,
L157,20/04/2026,游水,從化,,,
L157,20/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
L157,19/04/2026,游水,從化,,,
L157,19/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L157,18/04/2026,游水,從化,,,
L157,18/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L157,17/04/2026,游水,從化,,,
L157,17/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L157,16/04/2026,游水,從化,,,
L157,16/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
L157,15/04/2026,游水,沙田,,,
L157,15/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L157,14/04/2026,游水,沙田,,,
L157,14/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
L157,13/04/2026,游水,沙田,,,
L157,12/04/2026,出賽,沙田,草地,1400M (何澤堯) (12/14),
L157,12/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
L157,11/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L157,10/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L157,09/04/2026,游水,從化,,,
L157,09/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
L157,08/04/2026,游水,從化,,,
L157,08/04/2026,快操,從化,登山跑道,30.2 27.9 (58.1) (助手),H
L157,08/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L157,07/04/2026,游水,從化,,,
L157,07/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L157,06/04/2026,游水,從化,,,
L157,06/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
L157,05/04/2026,馬匹水中步行機,從化,,,
L157,05/04/2026,游水,從化,,,
