horse_no,date,work_type,racecourse,track,workout_details,gear
L275,01/05/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),P
L275,30/04/2026,游水,從化,,,
L275,30/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
L275,29/04/2026,游水,從化,,,
L275,29/04/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
L275,28/04/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
L275,27/04/2026,游水,從化,,,
L275,27/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
L275,26/04/2026,游水,從化,,,
L275,26/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L275,25/04/2026,游水,從化,,,
L275,25/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L275,24/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L275,23/04/2026,游水,沙田,,,
L275,23/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L275,22/04/2026,游水,沙田,,,
L275,22/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L275,21/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L275,19/04/2026,出賽,沙田,草地,1000M (莫雷拉) (13/14),TT
L275,18/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L275,17/04/2026,游水,沙田,,,
L275,17/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L275,16/04/2026,游水,沙田,,,
L275,16/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L275,15/04/2026,游水,沙田,,,
L275,15/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L275,14/04/2026,游水,沙田,,,
L275,14/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L275,13/04/2026,游水,沙田,,,
L275,13/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L275,12/04/2026,游水,沙田,,,
L275,12/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L275,11/04/2026,快操,沙田,全天候,33.2 26.4 23.9 (1.23.5) (莫雷拉) 鈦易搵,H
L275,10/04/2026,游水,沙田,,,
L275,10/04/2026,踱步,沙田,外圈,外圈 快踱一圈 (助手),H
L275,09/04/2026,游水,沙田,,,
L275,09/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L275,08/04/2026,游水,沙田,,,
L275,08/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L275,07/04/2026,游水,沙田,,,
L275,07/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L275,06/04/2026,游水,沙田,,,
L275,06/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L275,05/04/2026,游水,沙田,,,
L275,04/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L275,03/04/2026,游水,沙田,,,
