horse_no,date,work_type,racecourse,track,workout_details,gear
H486,01/05/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,30/04/2026,游水,沙田,,,
H486,30/04/2026,快操,沙田,全天候,30.0 25.3 (55.3) (助手),
H486,30/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H486,29/04/2026,游水,沙田,,,
H486,29/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,28/04/2026,游水,沙田,,,
H486,28/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,27/04/2026,游水,沙田,,,
H486,27/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H486,26/04/2026,游水,沙田,,,
H486,26/04/2026,快操,沙田,全天候,30.7 25.9 (56.6) (助手),
H486,26/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H486,25/04/2026,游水,沙田,,,
H486,25/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,24/04/2026,游水,沙田,,,
H486,24/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,23/04/2026,游水,沙田,,,
H486,23/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H486,22/04/2026,游水,沙田,,,
H486,22/04/2026,快操,沙田,全天候,29.8 25.4 (55.2) (助手),
H486,22/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H486,21/04/2026,游水,沙田,,,
H486,21/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,20/04/2026,游水,沙田,,,
H486,20/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H486,19/04/2026,游水,沙田,,,
H486,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,18/04/2026,游水,沙田,,,
H486,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,17/04/2026,游水,沙田,,,
H486,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,16/04/2026,游水,沙田,,,
H486,15/04/2026,出賽,跑馬地,草地,1800M (楊明綸) (2/12),TT
H486,15/04/2026,游水,沙田,,,
H486,15/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,14/04/2026,游水,沙田,,,
H486,14/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,13/04/2026,游水,沙田,,,
H486,13/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H486,12/04/2026,游水,沙田,,,
H486,12/04/2026,快操,沙田,全天候,30.4 25.8 (56.2) (鍾易禮),
H486,12/04/2026,踱步,沙田,飛機場,飛機場 踱步 (鍾易禮),
H486,11/04/2026,游水,沙田,,,
H486,11/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,10/04/2026,游水,沙田,,,
H486,10/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,09/04/2026,游水,沙田,,,
H486,09/04/2026,快操,沙田,全天候,29.5 26.6 (56.1) (助手),
H486,09/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H486,08/04/2026,游水,沙田,,,
H486,08/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,07/04/2026,游水,沙田,,,
H486,07/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,06/04/2026,游水,沙田,,,
H486,06/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H486,05/04/2026,游水,沙田,,,
H486,05/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,04/04/2026,游水,沙田,,,
H486,04/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,03/04/2026,游水,沙田,,,
H486,03/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,02/04/2026,試閘,沙田,全天候,第3組 (鍾易禮) 1200M 應龍飛影 24.4 22.1 24.0 (1.10.53),
H486,02/04/2026,游水,沙田,,,
H486,01/04/2026,游水,沙田,,,
H486,01/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,31/03/2026,游水,沙田,,,
H486,31/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,30/03/2026,游水,沙田,,,
H486,30/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H486,29/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,28/03/2026,游水,沙田,,,
H486,28/03/2026,快操,沙田,全天候,30.2 25.1 (55.3) (鍾易禮),
H486,28/03/2026,踱步,沙田,飛機場,飛機場 踱步 (鍾易禮),
H486,27/03/2026,游水,沙田,,,
H486,27/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,26/03/2026,游水,沙田,,,
H486,26/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H486,25/03/2026,游水,沙田,,,
H486,25/03/2026,快操,沙田,全天候,29.4 25.8 (55.2) (助手),
H486,25/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H486,24/03/2026,游水,沙田,,,
H486,24/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,23/03/2026,游水,沙田,,,
H486,23/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H486,22/03/2026,游水,沙田,,,
H486,22/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,21/03/2026,游水,沙田,,,
H486,21/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,20/03/2026,游水,沙田,,,
H486,20/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,19/03/2026,游水,沙田,,,
H486,18/03/2026,出賽,跑馬地,草地,1800M (楊明綸) (2/12),TT
H486,18/03/2026,游水,沙田,,,
H486,18/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,17/03/2026,游水,沙田,,,
H486,17/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,16/03/2026,游水,沙田,,,
H486,16/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H486,15/03/2026,游水,沙田,,,
H486,15/03/2026,快操,沙田,全天候,30.1 23.6 (53.7) (助手),
H486,15/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H486,14/03/2026,游水,沙田,,,
H486,14/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,13/03/2026,游水,沙田,,,
H486,13/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,12/03/2026,游水,沙田,,,
H486,12/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H486,11/03/2026,游水,沙田,,,
H486,11/03/2026,快操,沙田,全天候,30.5 24.2 (54.7) (鍾易禮),
H486,11/03/2026,踱步,沙田,飛機場,飛機場 踱步 (鍾易禮),
H486,10/03/2026,游水,沙田,,,
H486,10/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,09/03/2026,游水,沙田,,,
H486,09/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H486,08/03/2026,游水,沙田,,,
H486,08/03/2026,快操,沙田,全天候,30.6 27.0 (57.6) (鍾易禮),
H486,08/03/2026,踱步,沙田,飛機場,飛機場 踱步 (鍾易禮),
H486,07/03/2026,游水,沙田,,,
H486,07/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,06/03/2026,游水,沙田,,,
H486,06/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,05/03/2026,游水,沙田,,,
H486,05/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H486,04/03/2026,游水,沙田,,,
H486,04/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,03/03/2026,游水,沙田,,,
H486,03/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,01/03/2026,出賽,沙田,草地,1800M (楊明綸) (6/14),TT
H486,01/03/2026,游水,沙田,,,
H486,01/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,28/02/2026,游水,沙田,,,
H486,28/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,27/02/2026,游水,沙田,,,
H486,27/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,26/02/2026,游水,沙田,,,
H486,26/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H486,25/02/2026,游水,沙田,,,
H486,25/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,24/02/2026,游水,沙田,,,
H486,24/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,23/02/2026,游水,沙田,,,
H486,23/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H486,22/02/2026,游水,沙田,,,
H486,22/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,21/02/2026,游水,沙田,,,
H486,21/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,20/02/2026,試閘,沙田,全天候,第3組 (楊明綸) 1200M 快樂老撾 24.8 22.5 22.8 (1.10.18),
H486,20/02/2026,游水,沙田,,,
H486,19/02/2026,游水,沙田,,,
H486,19/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H486,18/02/2026,游水,沙田,,,
H486,18/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,16/02/2026,游水,沙田,,,
H486,16/02/2026,快操,沙田,全天候,30.3 26.5 (56.8) (助手),
H486,16/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H486,15/02/2026,游水,沙田,,,
H486,15/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,14/02/2026,游水,沙田,,,
H486,14/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,13/02/2026,游水,沙田,,,
H486,13/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,12/02/2026,游水,沙田,,,
H486,12/02/2026,快操,沙田,全天候,30.2 25.4 (55.6) (助手),
H486,12/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H486,11/02/2026,游水,沙田,,,
H486,11/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,10/02/2026,游水,沙田,,,
H486,10/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,09/02/2026,游水,沙田,,,
H486,09/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H486,08/02/2026,游水,沙田,,,
H486,08/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,07/02/2026,游水,沙田,,,
H486,07/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,06/02/2026,游水,沙田,,,
H486,06/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,05/02/2026,游水,沙田,,,
H486,04/02/2026,出賽,跑馬地,草地,1800M (楊明綸) (7/12),TT
H486,04/02/2026,游水,沙田,,,
H486,04/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,03/02/2026,游水,沙田,,,
H486,03/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H486,02/02/2026,游水,沙田,,,
H486,02/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H486,01/02/2026,游水,沙田,,,
