horse_no,date,work_type,racecourse,track,workout_details,gear
E488,29/04/2026,出賽,跑馬地,草地,1800M (何澤堯) (11/12),B-/TT
E488,28/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E488,27/04/2026,快操,沙田,全天候,26.7 (26.7) (助手),H
E488,26/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E488,25/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E488,24/04/2026,踱步,沙田,奧運馬房沙地練習場,奧運馬房沙地練習場 踱步 (助手),H
E488,23/04/2026,快操,沙田,泥閘,"21.4 (21.4) (巫顯東) 領航多財, 好評如潮",
E488,22/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E488,21/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E488,20/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
E488,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E488,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E488,16/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
E488,15/04/2026,馬匹水中步行機,從化,,,
E488,15/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E488,14/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E488,13/04/2026,試閘,從化,草地,第4組 (呂聖澤) 1000M 天火同德 14.0 22.2 23.1 (0.59.31),
E488,13/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
E488,12/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E488,11/04/2026,馬匹水中步行機,從化,,,
E488,11/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E488,10/04/2026,快操,從化,全天候,29.8 25.1 (54.9) (助手),H
E488,10/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E488,09/04/2026,馬匹水中步行機,從化,,,
E488,09/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
E488,08/04/2026,馬匹水中步行機,從化,,,
E488,08/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E488,07/04/2026,馬匹水中步行機,從化,,,
E488,07/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E488,06/04/2026,馬匹水中步行機,從化,,,
E488,06/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
E488,04/04/2026,快操,從化,全天候,32.4 26.2 (58.6) (助手),H
E488,04/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E488,03/04/2026,馬匹水中步行機,從化,,,
E488,03/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E488,02/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
E488,01/04/2026,快操,從化,全天候,28.6 25.8 (54.4) (助手),H
E488,01/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E488,31/03/2026,馬匹水中步行機,從化,,,
