horse_no,date,work_type,racecourse,track,workout_details,gear
H435,15/03/2026,出賽,沙田,草地,1400M (班德禮) (1/14),TT
H435,15/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
H435,14/03/2026,游水,沙田,,,
H435,14/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H435,13/03/2026,游水,沙田,,,
H435,13/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H435,12/03/2026,游水,沙田,,,
H435,12/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/P
H435,11/03/2026,游水,沙田,,,
H435,11/03/2026,快操,沙田,全天候,30.0 25.7 (55.7) (班德禮),H/P
H435,11/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
H435,10/03/2026,游水,沙田,,,
H435,10/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H435,09/03/2026,游水,沙田,,,
H435,09/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H/P
H435,08/03/2026,游水,沙田,,,
H435,08/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H435,07/03/2026,游水,沙田,,,
H435,07/03/2026,快操,沙田,全天候,28.8 25.6 (54.4) (助手),H/P
H435,07/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
H435,06/03/2026,游水,沙田,,,
H435,06/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H435,05/03/2026,游水,沙田,,,
H435,05/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H/P
H435,04/03/2026,游水,沙田,,,
H435,04/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H435,03/03/2026,游水,沙田,,,
H435,03/03/2026,快操,沙田,全天候,30.5 30.0 27.1 (1.27.6) (班德禮),H/P
H435,03/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
H435,02/03/2026,游水,沙田,,,
H435,02/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H/P
H435,01/03/2026,游水,沙田,,,
H435,01/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H435,28/02/2026,游水,沙田,,,
H435,28/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H435,27/02/2026,游水,沙田,,,
H435,27/02/2026,快操,沙田,全天候,27.4 (27.4) (助手),H/P
H435,27/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
H435,26/02/2026,游水,沙田,,,
H435,26/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H/P
H435,25/02/2026,游水,沙田,,,
H435,25/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H435,24/02/2026,游水,沙田,,,
H435,24/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
H435,23/02/2026,游水,沙田,,,
H435,23/02/2026,快操,沙田,全天候,31.6 26.5 (58.1) (助手),H/P
H435,23/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
H435,22/02/2026,游水,沙田,,,
