horse_no,date,work_type,racecourse,track,workout_details,gear
L087,01/05/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L087,30/04/2026,游水,沙田,,,
L087,30/04/2026,快操,沙田,草地,24.9 (24.9) (鍾易禮),H
L087,30/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L087,29/04/2026,游水,沙田,,,
L087,29/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L087,28/04/2026,游水,沙田,,,
L087,28/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L087,27/04/2026,游水,沙田,,,
L087,27/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L087,26/04/2026,游水,沙田,,,
L087,26/04/2026,快操,沙田,全天候,27.5 23.6 24.0 (1.15.1) (助手),H
L087,26/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L087,25/04/2026,游水,沙田,,,
L087,25/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L087,24/04/2026,游水,沙田,,,
L087,24/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L087,23/04/2026,游水,沙田,,,
L087,23/04/2026,快操,沙田,全天候,29.2 25.7 (54.9) (助手),H
L087,23/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L087,22/04/2026,游水,沙田,,,
L087,22/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L087,21/04/2026,游水,沙田,,,
L087,21/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L087,20/04/2026,游水,沙田,,,
L087,20/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L087,19/04/2026,游水,沙田,,,
L087,19/04/2026,快操,沙田,全天候,31.5 28.5 24.5 (1.24.5) (助手),H
L087,19/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L087,18/04/2026,游水,沙田,,,
L087,18/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L087,17/04/2026,游水,沙田,,,
L087,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L087,16/04/2026,游水,沙田,,,
L087,16/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L087,15/04/2026,游水,沙田,,,
L087,15/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L087,14/04/2026,游水,沙田,,,
L087,12/04/2026,出賽,沙田,草地,1200M (鍾易禮) (3/12),TT
L087,12/04/2026,游水,沙田,,,
L087,12/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L087,11/04/2026,游水,沙田,,,
L087,11/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
