horse_no,date,work_type,racecourse,track,workout_details,gear
E058,01/05/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,30/04/2026,游水,沙田,,,
E058,30/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (副練馬師),H
E058,29/04/2026,游水,沙田,,,
E058,29/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E058,28/04/2026,游水,沙田,,,
E058,28/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (鍾易禮),H
E058,27/04/2026,游水,沙田,,,
E058,27/04/2026,快操,沙田,草閘,"24.4 23.3 (47.7) (副練馬師) 快路, 同樣美麗",
E058,27/04/2026,踱步,沙田,飛機場,飛機場 踱步 (副練馬師),
E058,26/04/2026,游水,沙田,,,
E058,26/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,25/04/2026,游水,沙田,,,
E058,25/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,24/04/2026,游水,沙田,,,
E058,24/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,23/04/2026,游水,沙田,,,
E058,23/04/2026,快操,沙田,全天候,30.6 26.7 (57.3) (副練馬師),H
E058,23/04/2026,踱步,沙田,飛機場,飛機場 踱步 (副練馬師),H
E058,22/04/2026,游水,沙田,,,
E058,22/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,21/04/2026,游水,沙田,,,
E058,20/04/2026,游水,沙田,,,
E058,20/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (副練馬師),H
E058,19/04/2026,游水,沙田,,,
E058,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,18/04/2026,游水,沙田,,,
E058,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,17/04/2026,游水,沙田,,,
E058,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,16/04/2026,游水,沙田,,,
E058,16/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (副練馬師),H
E058,15/04/2026,游水,沙田,,,
E058,15/04/2026,快操,沙田,全天候,30.5 25.9 (56.4) (副練馬師),H
E058,15/04/2026,踱步,沙田,飛機場,飛機場 踱步 (副練馬師),H
E058,14/04/2026,游水,沙田,,,
E058,14/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E058,13/04/2026,游水,沙田,,,
E058,13/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (副練馬師),H
E058,12/04/2026,游水,沙田,,,
E058,12/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,11/04/2026,游水,沙田,,,
E058,11/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,10/04/2026,游水,沙田,,,
E058,10/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,09/04/2026,游水,沙田,,,
E058,09/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (副練馬師),H
E058,08/04/2026,游水,沙田,,,
E058,08/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,06/04/2026,出賽,沙田,草地,1600M (艾道拿) (11/14),TT
E058,06/04/2026,游水,沙田,,,
E058,06/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (副練馬師),H
E058,05/04/2026,游水,沙田,,,
E058,05/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E058,04/04/2026,游水,沙田,,,
E058,04/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,03/04/2026,游水,沙田,,,
E058,03/04/2026,快操,沙田,全天候,29.7 25.7 (55.4) (副練馬師),H
E058,03/04/2026,踱步,沙田,飛機場,飛機場 踱步 (副練馬師),H
E058,02/04/2026,游水,沙田,,,
E058,02/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (副練馬師),H
E058,01/04/2026,游水,沙田,,,
E058,01/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,31/03/2026,游水,沙田,,,
E058,31/03/2026,快操,沙田,全天候,28.5 25.7 (54.2) (助手),H
E058,31/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
E058,30/03/2026,游水,沙田,,,
E058,30/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (副練馬師),H
E058,29/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,28/03/2026,游水,沙田,,,
E058,28/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,27/03/2026,游水,沙田,,,
E058,27/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,26/03/2026,游水,沙田,,,
E058,26/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
E058,25/03/2026,游水,沙田,,,
E058,25/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,24/03/2026,試閘,沙田,草地,第7組 (艾道拿) 1600M 金鑽貴人 25.2 23.4 24.8 23.4 (1.36.81),
E058,24/03/2026,游水,沙田,,,
E058,23/03/2026,游水,沙田,,,
E058,23/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (副練馬師),H
E058,22/03/2026,游水,沙田,,,
E058,22/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,21/03/2026,游水,沙田,,,
E058,21/03/2026,快操,沙田,全天候,30.4 23.7 (54.1) (副練馬師),H
E058,21/03/2026,踱步,沙田,飛機場,飛機場 踱步 (副練馬師),H
E058,20/03/2026,游水,沙田,,,
E058,20/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,19/03/2026,游水,沙田,,,
E058,19/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (副練馬師),H
E058,18/03/2026,游水,沙田,,,
E058,18/03/2026,快操,沙田,全天候,30.1 24.0 (54.1) (副練馬師),H
E058,18/03/2026,踱步,沙田,飛機場,飛機場 踱步 (副練馬師),H
E058,17/03/2026,游水,沙田,,,
E058,17/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E058,16/03/2026,游水,沙田,,,
E058,16/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (副練馬師),H
E058,15/03/2026,游水,沙田,,,
E058,15/03/2026,快操,沙田,全天候,30.0 26.3 (56.3) (副練馬師),H
E058,15/03/2026,踱步,沙田,飛機場,飛機場 踱步 (副練馬師),H
E058,14/03/2026,游水,沙田,,,
E058,14/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,13/03/2026,游水,沙田,,,
E058,13/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,12/03/2026,游水,沙田,,,
E058,12/03/2026,快操,沙田,全天候,30.5 26.2 (56.7) (副練馬師),H
E058,12/03/2026,踱步,沙田,飛機場,飛機場 踱步 (副練馬師),H
E058,11/03/2026,游水,沙田,,,
E058,11/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,10/03/2026,游水,沙田,,,
E058,10/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E058,09/03/2026,游水,沙田,,,
E058,09/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (副練馬師),H
E058,08/03/2026,游水,沙田,,,
E058,08/03/2026,快操,沙田,全天候,29.3 27.4 (56.7) (鍾易禮),H
E058,08/03/2026,踱步,沙田,飛機場,飛機場 踱步 (鍾易禮),H
E058,07/03/2026,游水,沙田,,,
E058,07/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,06/03/2026,游水,沙田,,,
E058,06/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,05/03/2026,游水,沙田,,,
E058,05/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (副練馬師),H
E058,04/03/2026,游水,沙田,,,
E058,04/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E058,03/03/2026,游水,沙田,,,
E058,03/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E058,01/03/2026,出賽,沙田,草地,2000M (艾道拿) (6/6),TT
E058,01/03/2026,游水,沙田,,,
E058,01/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,28/02/2026,游水,沙田,,,
E058,28/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,27/02/2026,游水,沙田,,,
E058,27/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,26/02/2026,游水,沙田,,,
E058,26/02/2026,快操,沙田,全天候,30.3 25.4 (55.7) (副練馬師),H
E058,26/02/2026,踱步,沙田,飛機場,飛機場 踱步 (副練馬師),H
E058,25/02/2026,游水,沙田,,,
E058,25/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,24/02/2026,游水,沙田,,,
E058,24/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E058,23/02/2026,游水,沙田,,,
E058,23/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (副練馬師),H
E058,22/02/2026,游水,沙田,,,
E058,22/02/2026,快操,沙田,全天候,30.2 26.1 (56.3) (副練馬師),H
E058,22/02/2026,踱步,沙田,飛機場,飛機場 踱步 (副練馬師),H
E058,21/02/2026,游水,沙田,,,
E058,21/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,20/02/2026,游水,沙田,,,
E058,20/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,19/02/2026,游水,沙田,,,
E058,19/02/2026,快操,沙田,全天候,30.7 25.9 (56.6) (副練馬師),H
E058,19/02/2026,踱步,沙田,飛機場,飛機場 踱步 (副練馬師),H
E058,18/02/2026,游水,沙田,,,
E058,18/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E058,16/02/2026,游水,沙田,,,
E058,16/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (副練馬師),H
E058,15/02/2026,游水,沙田,,,
E058,15/02/2026,快操,沙田,全天候,29.9 26.5 (56.4) (鍾易禮),H
E058,15/02/2026,踱步,沙田,飛機場,飛機場 踱步 (鍾易禮),H
E058,14/02/2026,游水,沙田,,,
E058,14/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,13/02/2026,游水,沙田,,,
E058,13/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,12/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (副練馬師),H
E058,11/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,10/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E058,08/02/2026,出賽,沙田,草地,1800M (布文) (6/7),TT
E058,08/02/2026,游水,沙田,,,
E058,08/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E058,07/02/2026,游水,沙田,,,
