horse_no,date,work_type,racecourse,track,workout_details,gear
L100,01/05/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L100,30/04/2026,游水,沙田,,,
L100,30/04/2026,快操,沙田,全天候,33.7 27.4 (1.01.1) (梁家俊),H
L100,30/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L100,29/04/2026,游水,沙田,,,
L100,29/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L100,28/04/2026,游水,沙田,,,
L100,28/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L100,27/04/2026,游水,沙田,,,
L100,27/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
L100,26/04/2026,快操,沙田,全天候,30.9 27.5 (58.4) (助手),H
L100,26/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L100,25/04/2026,游水,沙田,,,
L100,25/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L100,24/04/2026,游水,沙田,,,
L100,24/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L100,23/04/2026,游水,沙田,,,
L100,23/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
L100,22/04/2026,游水,沙田,,,
L100,22/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L100,21/04/2026,試閘,沙田,全天候,第2組 (梁家俊) 1200M 綫路光驊 24.0 22.0 22.8 (1.08.89),B
L100,21/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),B
L100,20/04/2026,游水,沙田,,,
L100,20/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
L100,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L100,18/04/2026,快操,沙田,全天候,32.8 26.3 (59.1) (助手),H
L100,18/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L100,17/04/2026,游水,沙田,,,
L100,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L100,16/04/2026,游水,沙田,,,
L100,16/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
L100,15/04/2026,游水,沙田,,,
L100,15/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L100,14/04/2026,快操,沙田,全天候,30.7 27.2 (57.9) (助手),H
L100,14/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L100,13/04/2026,游水,沙田,,,
L100,13/04/2026,踱步,沙田,外圈,外圈 快踱一圈 (助手),H
L100,12/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L100,11/04/2026,游水,沙田,,,
L100,11/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L100,10/04/2026,游水,沙田,,,
L100,10/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L100,09/04/2026,試閘,沙田,全天候,第5組 (梁家俊) 1200M 雷神太保 24.2 22.5 23.3 (1.10.04),B
L100,09/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),B
L100,08/04/2026,游水,沙田,,,
L100,08/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L100,07/04/2026,游水,沙田,,,
L100,07/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L100,06/04/2026,快操,沙田,全天候,"28.6 24.3 (52.9) (助手) 紅海風帆, 錶之宇宙",B
L100,06/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),B
L100,05/04/2026,游水,沙田,,,
L100,05/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L100,04/04/2026,游水,沙田,,,
L100,04/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L100,03/04/2026,游水,沙田,,,
L100,03/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L100,02/04/2026,快操,沙田,全天候,29.5 26.4 (55.9) (助手),H
L100,02/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L100,01/04/2026,游水,沙田,,,
L100,01/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L100,31/03/2026,游水,沙田,,,
L100,31/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L100,30/03/2026,游水,沙田,,,
L100,30/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L100,29/03/2026,快操,沙田,全天候,29.1 27.2 (56.3) (助手),H
L100,29/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L100,28/03/2026,游水,從化,,,
L100,28/03/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
L100,27/03/2026,游水,從化,,,
L100,27/03/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
L100,26/03/2026,游水,從化,,,
L100,26/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
L100,25/03/2026,游水,從化,,,
L100,25/03/2026,快操,從化,全天候,31.6 26.6 (58.2) (助手),H
L100,25/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L100,24/03/2026,游水,從化,,,
L100,24/03/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
L100,23/03/2026,游水,從化,,,
L100,23/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
L100,22/03/2026,游水,從化,,,
L100,22/03/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
L100,21/03/2026,馬匹水中步行機,從化,,,
L100,21/03/2026,游水,從化,,,
L100,21/03/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
L100,20/03/2026,游水,從化,,,
L100,20/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L100,19/03/2026,試閘,從化,全天候,第4組 (哥拉利) 1200M 盛勢威楓 24.2 21.6 23.5 (1.09.33),B
L100,19/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),B
L100,18/03/2026,游水,從化,,,
L100,18/03/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
L100,17/03/2026,游水,從化,,,
