horse_no,date,work_type,racecourse,track,workout_details,gear
E301,01/05/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E301,30/04/2026,游水,從化,,,
E301,30/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
E301,29/04/2026,游水,從化,,,
E301,29/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E301,28/04/2026,游水,從化,,,
E301,28/04/2026,快操,從化,全天候,27.8 25.4 (53.2) (助手),H
E301,28/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E301,27/04/2026,游水,從化,,,
E301,27/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
E301,26/04/2026,游水,從化,,,
E301,26/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E301,25/04/2026,游水,從化,,,
E301,25/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E301,24/04/2026,游水,從化,,,
E301,24/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E301,23/04/2026,游水,從化,,,
E301,23/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
E301,22/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
E301,22/04/2026,游水,沙田,,,
E301,21/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
E301,21/04/2026,游水,沙田,,,
E301,19/04/2026,出賽,沙田,全天候,1200M (蔡明紹) (6/9),B2
E301,19/04/2026,踱步,沙田,奧運馬房沙地練習場,奧運馬房沙地練習場 踱步 (助手),H
E301,18/04/2026,游水,沙田,,,
E301,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E301,17/04/2026,游水,沙田,,,
E301,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
E301,16/04/2026,游水,從化,,,
E301,16/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
E301,15/04/2026,游水,從化,,,
E301,15/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E301,14/04/2026,馬匹水中步行機,從化,,,
E301,14/04/2026,游水,從化,,,
E301,14/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E301,13/04/2026,游水,從化,,,
E301,13/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
E301,12/04/2026,馬匹水中步行機,從化,,,
E301,11/04/2026,游水,從化,,,
E301,11/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E301,08/04/2026,出賽,跑馬地,草地,1200M (奧爾民) (6/12),
E301,08/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E301,07/04/2026,游水,沙田,,,
E301,07/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E301,06/04/2026,游水,沙田,,,
E301,06/04/2026,快操,沙田,全天候,27.3 25.6 (52.9) (助手),H
E301,05/04/2026,游水,沙田,,,
E301,05/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E301,04/04/2026,游水,從化,,,
E301,04/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E301,03/04/2026,馬匹水中步行機,從化,,,
E301,03/04/2026,游水,從化,,,
E301,03/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E301,02/04/2026,游水,從化,,,
E301,02/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
E301,01/04/2026,馬匹水中步行機,從化,,,
E301,01/04/2026,游水,從化,,,
E301,01/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E301,31/03/2026,游水,從化,,,
E301,31/03/2026,快操,從化,全天候,28.0 26.2 (54.2) (助手),H
E301,31/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E301,30/03/2026,游水,從化,,,
E301,30/03/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
E301,29/03/2026,游水,從化,,,
E301,29/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E301,28/03/2026,游水,從化,,,
E301,28/03/2026,快操,從化,全天候,28.8 25.2 (54.0) (助手),H
E301,28/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E301,27/03/2026,游水,從化,,,
E301,27/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E301,26/03/2026,游水,從化,,,
E301,26/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
E301,25/03/2026,游水,從化,,,
