horse_no,date,work_type,racecourse,track,workout_details,gear
L166,01/05/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L166,30/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L166,29/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L166,26/04/2026,出賽,沙田,草地,1600M (布浩榮) (7/14),B2
L166,25/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L166,24/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L166,23/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L166,22/04/2026,快操,沙田,全天候,29.3 26.4 24.1 (1.19.8) (布浩榮) 無比小子,H
L166,22/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L166,21/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L166,20/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L166,18/04/2026,快操,沙田,全天候,29.8 26.0 (55.8) (助手),H
L166,18/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L166,17/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L166,16/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L166,15/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L166,14/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L166,13/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L166,11/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L166,08/04/2026,出賽,跑馬地,草地,1650M (何澤堯) (10/12),B-
L166,07/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L166,06/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L166,04/04/2026,快操,沙田,全天候,30.0 24.7 (54.7) (助手) 丞匡掠影,H
L166,04/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L166,03/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L166,02/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L166,01/04/2026,快操,沙田,全天候,30.3 26.4 (56.7) (助手),H
L166,01/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L166,31/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
