horse_no,date,work_type,racecourse,track,workout_details,gear
L266,01/05/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L266,30/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L266,30/04/2026,游水,沙田,,,
L266,29/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L266,29/04/2026,游水,沙田,,,
L266,28/04/2026,游水,沙田,,,
L266,26/04/2026,出賽,沙田,草地,1200M (麥道朗) (4/14),
L266,26/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L266,25/04/2026,游水,沙田,,,
L266,25/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L266,24/04/2026,游水,沙田,,,
L266,24/04/2026,快操,沙田,全天候,28.4 (28.4) (助手),H
L266,24/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L266,23/04/2026,游水,沙田,,,
L266,23/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L266,22/04/2026,游水,沙田,,,
L266,22/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L266,21/04/2026,游水,沙田,,,
L266,20/04/2026,游水,沙田,,,
L266,20/04/2026,快操,沙田,草閘,24.2 22.4 (46.6) (助手) 銳逸,
L266,20/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
L266,19/04/2026,游水,沙田,,,
L266,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L266,18/04/2026,游水,沙田,,,
L266,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L266,17/04/2026,游水,沙田,,,
L266,16/04/2026,游水,從化,,,
L266,16/04/2026,快操,從化,草地,25.9 (25.9) (助手),H
L266,16/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L266,15/04/2026,游水,從化,,,
L266,15/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L266,14/04/2026,游水,從化,,,
L266,14/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L266,13/04/2026,游水,從化,,,
L266,13/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
L266,12/04/2026,游水,從化,,,
L266,12/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
L266,11/04/2026,游水,從化,,,
L266,10/04/2026,試閘,從化,草地,第5組 (楊明綸) 1200M 明德輝煌 25.3 23.2 23.1 (1.11.63),
L266,10/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
L266,09/04/2026,游水,從化,,,
L266,09/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
L266,08/04/2026,游水,從化,,,
L266,08/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L266,07/04/2026,游水,從化,,,
L266,06/04/2026,游水,從化,,,
L266,06/04/2026,快操,從化,草地,26.7 (26.7) (助手) 太陽神駒,H
L266,06/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L266,05/04/2026,游水,從化,,,
L266,05/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L266,04/04/2026,游水,從化,,,
L266,04/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L266,03/04/2026,游水,從化,,,
L266,02/04/2026,游水,從化,,,
L266,02/04/2026,快操,從化,草地,33.9 24.4 (58.3) (助手),H
L266,02/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L266,01/04/2026,游水,從化,,,
L266,01/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L266,31/03/2026,游水,從化,,,
L266,31/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L266,30/03/2026,游水,從化,,,
L266,30/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
L266,29/03/2026,游水,從化,,,
L266,29/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
L266,28/03/2026,游水,從化,,,
L266,27/03/2026,試閘,從化,草地,第5組 (楊明綸) 1200M 煌上 25.1 22.6 23.5 (1.11.25),CP
L266,27/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),CP
L266,26/03/2026,游水,從化,,,
L266,26/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
L266,25/03/2026,游水,從化,,,
L266,24/03/2026,游水,從化,,,
L266,24/03/2026,快操,從化,草地,25.4 (25.4) (助手) 太陽神駒,H
L266,24/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L266,23/03/2026,游水,從化,,,
L266,23/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
L266,22/03/2026,游水,從化,,,
L266,22/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L266,21/03/2026,游水,從化,,,
L266,20/03/2026,游水,從化,,,
L266,20/03/2026,快操,從化,全天候,31.2 22.9 (54.1) (助手),H
L266,20/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L266,19/03/2026,游水,從化,,,
L266,19/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
L266,18/03/2026,馬匹水中步行機,從化,,,
L266,18/03/2026,游水,從化,,,
L266,17/03/2026,游水,從化,,,
L266,17/03/2026,快操,從化,草地,27.5 (27.5) (助手) 太陽神駒,H
L266,17/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L266,16/03/2026,游水,從化,,,
L266,16/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
L266,15/03/2026,游水,從化,,,
L266,15/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L266,14/03/2026,游水,從化,,,
L266,14/03/2026,快操,從化,草地,27.2 (27.2) (助手),H
L266,14/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L266,13/03/2026,游水,從化,,,
L266,13/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L266,12/03/2026,游水,從化,,,
L266,12/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
L266,11/03/2026,游水,從化,,,
L266,11/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L266,10/03/2026,馬匹水中步行機,從化,,,
L266,10/03/2026,游水,從化,,,
L266,09/03/2026,馬匹水中步行機,從化,,,
L266,09/03/2026,游水,從化,,,
L266,08/03/2026,馬匹水中步行機,從化,,,
L266,08/03/2026,游水,從化,,,
L266,07/03/2026,游水,從化,,,
L266,06/03/2026,試閘,從化,草地,第5組 (楊明綸) 1200M 幸福約定 25.2 23.5 23.8 (1.12.56),CP
L266,06/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),CP
L266,05/03/2026,游水,從化,,,
L266,05/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
L266,04/03/2026,游水,從化,,,
L266,04/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L266,03/03/2026,游水,從化,,,
L266,02/03/2026,游水,從化,,,
L266,02/03/2026,快操,從化,全天候,29.0 (29.0) (助手) 金獅大俠,H
L266,02/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L266,01/03/2026,游水,從化,,,
L266,01/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L266,28/02/2026,游水,從化,,,
L266,28/02/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L266,27/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L266,26/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L266,26/02/2026,游水,沙田,,,
L266,25/02/2026,游水,沙田,,,
L266,24/02/2026,游水,沙田,,,
L266,24/02/2026,快操,沙田,全天候,29.0 (29.0) (助手) 球星,H
L266,24/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L266,23/02/2026,游水,沙田,,,
L266,23/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L266,22/02/2026,游水,沙田,,,
L266,21/02/2026,游水,沙田,,,
L266,21/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L266,20/02/2026,游水,沙田,,,
L266,19/02/2026,游水,沙田,,,
L266,19/02/2026,快操,沙田,全天候,24.3 (24.3) (艾道拿) 紫荊戰士,H
L266,19/02/2026,踱步,沙田,飛機場,飛機場 踱步 (艾道拿),H
L266,18/02/2026,游水,沙田,,,
L266,18/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L266,16/02/2026,游水,沙田,,,
L266,16/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L266,15/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L266,15/02/2026,游水,沙田,,,
L266,14/02/2026,游水,沙田,,,
L266,13/02/2026,試閘,跑馬地,草地,第5組 (艾道拿) 1200M 駿皇勝 25.4 23.2 23.6 (1.12.20),CP
L266,12/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L266,12/02/2026,游水,沙田,,,
L266,11/02/2026,游水,沙田,,,
L266,10/02/2026,游水,沙田,,,
L266,10/02/2026,快操,沙田,全天候,26.7 (26.7) (布文) 太陽神駒,H
L266,10/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L266,09/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L266,09/02/2026,游水,沙田,,,
L266,08/02/2026,游水,沙田,,,
L266,07/02/2026,游水,沙田,,,
L266,07/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L266,06/02/2026,游水,沙田,,,
L266,05/02/2026,游水,沙田,,,
L266,05/02/2026,快操,沙田,草閘,"23.9 22.9 (46.8) (布文) 雪茄福星, 太陽神駒",
L266,05/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
L266,04/02/2026,游水,沙田,,,
L266,04/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L266,03/02/2026,游水,沙田,,,
L266,03/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L266,02/02/2026,游水,沙田,,,
L266,02/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L266,01/02/2026,游水,沙田,,,
L266,31/01/2026,游水,沙田,,,
L266,31/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L266,30/01/2026,游水,沙田,,,
L266,29/01/2026,試閘,沙田,全天候,第4組 (艾道拿) 1050M 星際快車 16.2 21.6 22.9 (1.00.72),
L266,29/01/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L266,28/01/2026,游水,沙田,,,
L266,28/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L266,27/01/2026,游水,沙田,,,
L266,26/01/2026,游水,沙田,,,
L266,26/01/2026,快操,沙田,全天候,25.3 (25.3) (布文),H
L266,26/01/2026,踱步,沙田,飛機場,飛機場 踱步 (布文),H
L266,25/01/2026,游水,沙田,,,
L266,25/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L266,24/01/2026,游水,沙田,,,
L266,24/01/2026,快操,沙田,全天候,27.9 (27.9) (布文),H
L266,24/01/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L266,23/01/2026,游水,沙田,,,
L266,23/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L266,22/01/2026,游水,沙田,,,
L266,22/01/2026,快操,沙田,全天候,"30.5 (30.5) (助手) L295, 雙劍合璧",H
L266,22/01/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L266,21/01/2026,游水,沙田,,,
L266,21/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L266,20/01/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L266,20/01/2026,游水,沙田,,,
L266,19/01/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L266,19/01/2026,游水,沙田,,,
L266,18/01/2026,游水,沙田,,,
L266,17/01/2026,游水,從化,,,
L266,17/01/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L266,16/01/2026,游水,從化,,,
L266,16/01/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L266,15/01/2026,游水,從化,,,
L266,15/01/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
L266,13/01/2026,游水,從化,,,
L266,12/01/2026,試閘,從化,草地,第5組 (楊明綸) 800M 馬運高 23.7 22.4 (0.46.15),
L266,12/01/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
L266,11/01/2026,游水,從化,,,
L266,11/01/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L266,10/01/2026,游水,從化,,,
L266,10/01/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L266,09/01/2026,游水,從化,,,
L266,08/01/2026,游水,從化,,,
L266,08/01/2026,快操,從化,草地,24.7 (24.7) (助手) 紫荊戰士,H
L266,08/01/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L266,07/01/2026,游水,從化,,,
L266,07/01/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L266,06/01/2026,游水,從化,,,
L266,06/01/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L266,05/01/2026,游水,從化,,,
L266,05/01/2026,快操,從化,草地,"28.9 (28.9) (助手) L237, 紫荊戰士",H
L266,05/01/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L266,04/01/2026,游水,從化,,,
L266,04/01/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
