horse_no,date,work_type,racecourse,track,workout_details,gear
H382,01/05/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H382,30/04/2026,游水,沙田,,,
H382,29/04/2026,出賽,跑馬地,草地,2200M (何澤堯) (2/12),V/XB/TT
H382,29/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H382,28/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H382,27/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H382,26/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H382,25/04/2026,快操,沙田,全天候,33.8 30.0 26.4 (1.30.2) (何澤堯),H
H382,25/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H382,24/04/2026,游水,沙田,,,
H382,24/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H382,23/04/2026,游水,沙田,,,
H382,23/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H382,22/04/2026,游水,沙田,,,
H382,22/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H382,21/04/2026,快操,沙田,全天候,29.9 27.0 (56.9) (何澤堯),H
H382,21/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H382,20/04/2026,游水,沙田,,,
H382,20/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H382,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H382,18/04/2026,游水,沙田,,,
H382,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H382,17/04/2026,游水,沙田,,,
H382,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H382,16/04/2026,快操,沙田,草閘,24.2 22.5 (46.7) (助手) 銳高,
H382,16/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H382,15/04/2026,游水,沙田,,,
H382,15/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H382,14/04/2026,游水,沙田,,,
H382,14/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H382,13/04/2026,游水,沙田,,,
H382,13/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H382,11/04/2026,游水,沙田,,,
H382,11/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H382,10/04/2026,游水,沙田,,,
H382,10/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H382,09/04/2026,快操,沙田,全天候,30.1 25.7 (55.8) (助手),H
H382,09/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H382,08/04/2026,游水,沙田,,,
H382,08/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H382,07/04/2026,游水,沙田,,,
H382,07/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H382,06/04/2026,游水,沙田,,,
H382,06/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H382,05/04/2026,快操,沙田,全天候,29.0 26.5 (55.5) (助手),H
H382,05/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H382,04/04/2026,游水,沙田,,,
H382,04/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H382,03/04/2026,游水,沙田,,,
H382,03/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H382,02/04/2026,游水,沙田,,,
H382,02/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H382,01/04/2026,游水,沙田,,,
H382,01/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H382,31/03/2026,游水,沙田,,,
H382,31/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H382,30/03/2026,游水,沙田,,,
