horse_no,date,work_type,racecourse,track,workout_details,gear
E356,01/05/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E356,30/04/2026,馬匹水中步行機,從化,,,
E356,30/04/2026,游水,從化,,,
E356,30/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
E356,29/04/2026,游水,從化,,,
E356,29/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E356,28/04/2026,游水,從化,,,
E356,27/04/2026,馬匹水中步行機,從化,,,
E356,27/04/2026,試閘,從化,草地,第1組 (祖利曼) 1000M 路飛駒 13.9 21.6 22.5 (0.58.04),
E356,27/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
E356,26/04/2026,游水,從化,,,
E356,26/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E356,25/04/2026,游水,從化,,,
E356,25/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E356,24/04/2026,游水,從化,,,
E356,24/04/2026,快操,從化,全天候,31.6 26.7 (58.3) (助手),H
E356,24/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E356,23/04/2026,馬匹水中步行機,從化,,,
E356,23/04/2026,游水,從化,,,
E356,23/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
E356,22/04/2026,游水,從化,,,
E356,22/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E356,21/04/2026,游水,從化,,,
E356,21/04/2026,快操,從化,全天候,31.4 25.8 (57.2) (助手),H
E356,21/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E356,20/04/2026,馬匹水中步行機,從化,,,
E356,20/04/2026,游水,從化,,,
E356,20/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
E356,19/04/2026,游水,從化,,,
E356,19/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E356,18/04/2026,游水,從化,,,
E356,18/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E356,17/04/2026,快操,沙田,全天候,31.0 26.3 (57.3) (助手),H
E356,17/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
E356,16/04/2026,游水,沙田,,,
E356,16/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
E356,15/04/2026,游水,沙田,,,
E356,15/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E356,14/04/2026,游水,沙田,,,
