horse_no,date,work_type,racecourse,track,workout_details,gear
E435,29/04/2026,出賽,跑馬地,草地,1200M (黃寶妮) (11/12),
E435,28/04/2026,游水,沙田,,,
E435,27/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
E435,27/04/2026,游水,沙田,,,
E435,26/04/2026,游水,沙田,,,
E435,26/04/2026,快操,沙田,全天候,33.8 27.6 (1.01.4) (助手),H
E435,26/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
E435,25/04/2026,游水,沙田,,,
E435,25/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E435,24/04/2026,游水,沙田,,,
E435,24/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
E435,23/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E435,22/04/2026,游水,從化,,,
E435,22/04/2026,快操,從化,全天候,25.7 (25.7) (助手),H
E435,22/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E435,21/04/2026,馬匹跑步機,從化,,馬匹跑步機 - 慢跑 （上斜）,
E435,21/04/2026,游水,從化,,,
E435,20/04/2026,游水,從化,,,
E435,20/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
E435,19/04/2026,馬匹水中步行機,從化,,,
E435,19/04/2026,游水,從化,,,
E435,18/04/2026,游水,從化,,,
E435,18/04/2026,快操,從化,登山跑道,25.2 (25.2) (助手),H
E435,18/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E435,17/04/2026,游水,從化,,,
E435,17/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E435,16/04/2026,馬匹跑步機,從化,,馬匹跑步機 - 踱步 （上斜）,
E435,16/04/2026,游水,從化,,,
E435,15/04/2026,游水,從化,,,
E435,15/04/2026,快操,從化,全天候,29.4 (29.4) (助手),H
E435,15/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E435,14/04/2026,游水,從化,,,
E435,14/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E435,13/04/2026,游水,從化,,,
E435,13/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E435,12/04/2026,馬匹水中步行機,從化,,,
E435,12/04/2026,游水,從化,,,
E435,11/04/2026,馬匹水中步行機,從化,,,
E435,11/04/2026,游水,從化,,,
E435,08/04/2026,出賽,跑馬地,草地,1200M (黃寶妮) (12/12),
E435,08/04/2026,游水,沙田,,,
E435,07/04/2026,游水,沙田,,,
E435,07/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E435,06/04/2026,游水,沙田,,,
E435,06/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
E435,05/04/2026,游水,沙田,,,
E435,05/04/2026,快操,沙田,全天候,26.5 (26.5) (副練馬師),H
E435,05/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
E435,04/04/2026,游水,沙田,,,
E435,04/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E435,03/04/2026,游水,沙田,,,
E435,03/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E435,02/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
E435,02/04/2026,游水,沙田,,,
E435,01/04/2026,游水,沙田,,,
E435,01/04/2026,快操,沙田,全天候,27.4 (27.4) (助手),H
E435,01/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
E435,31/03/2026,游水,沙田,,,
E435,31/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E435,30/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
E435,30/03/2026,游水,沙田,,,
E435,29/03/2026,踱步,沙田,河畔跑道,河畔跑道 踱步 (助手),H
E435,28/03/2026,游水,沙田,,,
E435,25/03/2026,出賽,跑馬地,草地,1200M (黃寶妮) (11/11),
E435,25/03/2026,踱步,沙田,河畔跑道,河畔跑道 踱步 (助手),H
E435,24/03/2026,游水,沙田,,,
E435,24/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E435,23/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
E435,23/03/2026,游水,沙田,,,
E435,22/03/2026,游水,沙田,,,
E435,22/03/2026,快操,沙田,全天候,26.8 (26.8) (助手),H
E435,22/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
E435,21/03/2026,游水,沙田,,,
E435,21/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E435,20/03/2026,游水,沙田,,,
E435,20/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E435,19/03/2026,游水,沙田,,,
E435,19/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
E435,18/03/2026,游水,沙田,,,
E435,18/03/2026,快操,沙田,全天候,26.8 (26.8) (助手),H
E435,18/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
E435,17/03/2026,游水,沙田,,,
E435,17/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E435,16/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
E435,16/03/2026,游水,沙田,,,
E435,15/03/2026,游水,沙田,,,
E435,15/03/2026,快操,沙田,全天候,33.8 27.9 (1.01.7) (助手),H
E435,15/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
E435,14/03/2026,游水,沙田,,,
E435,14/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E435,13/03/2026,游水,沙田,,,
E435,13/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E435,12/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
E435,12/03/2026,游水,沙田,,,
E435,11/03/2026,游水,沙田,,,
E435,10/03/2026,游水,沙田,,,
E435,08/03/2026,出賽,沙田,草地,1000M (黃智弘) (8/13),
E435,08/03/2026,踱步,沙田,彭福公園,彭福公園 踱步 (助手),H
E435,07/03/2026,游水,沙田,,,
E435,07/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E435,06/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
E435,06/03/2026,游水,沙田,,,
E435,05/03/2026,游水,沙田,,,
E435,05/03/2026,快操,沙田,全天候,29.6 (29.6) (助手),H
E435,05/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
E435,04/03/2026,游水,沙田,,,
E435,04/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (副練馬師),H
E435,03/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
E435,03/03/2026,游水,沙田,,,
E435,02/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
E435,02/03/2026,游水,沙田,,,
E435,01/03/2026,游水,沙田,,,
E435,01/03/2026,踱步,沙田,河畔跑道,河畔跑道 踱步 (助手),H
E435,28/02/2026,游水,沙田,,,
E435,27/02/2026,游水,沙田,,,
E435,25/02/2026,出賽,跑馬地,草地,1200M (黃智弘) (4/12),TT-
E435,25/02/2026,踱步,沙田,彭福公園,彭福公園 踱步 (助手),H
E435,24/02/2026,游水,沙田,,,
E435,24/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E435,23/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
E435,23/02/2026,游水,沙田,,,
E435,22/02/2026,游水,沙田,,,
E435,22/02/2026,快操,沙田,全天候,33.9 25.2 (59.1) (助手),H
E435,22/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
E435,21/02/2026,游水,沙田,,,
E435,21/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E435,20/02/2026,游水,沙田,,,
E435,20/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E435,19/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
E435,19/02/2026,游水,沙田,,,
E435,18/02/2026,游水,沙田,,,
E435,18/02/2026,快操,沙田,全天候,26.5 (26.5) (助手),H
E435,18/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
E435,16/02/2026,游水,沙田,,,
E435,16/02/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
E435,15/02/2026,游水,沙田,,,
E435,15/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E435,14/02/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E435,13/02/2026,馬匹水中步行機,從化,,,
E435,13/02/2026,游水,從化,,,
E435,12/02/2026,馬匹水中步行機,從化,,,
E435,12/02/2026,試閘,從化,全天候,第4組 (祖利曼) 1200M 悠悠乾坤 24.7 22.3 24.0 (1.11.05),
E435,12/02/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
E435,11/02/2026,游水,從化,,,
E435,11/02/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E435,10/02/2026,游水,從化,,,
E435,10/02/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E435,09/02/2026,游水,從化,,,
E435,09/02/2026,快操,從化,全天候,26.1 (26.1) (助手),H
E435,09/02/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E435,08/02/2026,游水,從化,,,
E435,08/02/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E435,07/02/2026,游水,從化,,,
E435,07/02/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E435,06/02/2026,游水,從化,,,
E435,06/02/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
E435,05/02/2026,游水,從化,,,
E435,05/02/2026,快操,從化,全天候,24.3 (24.3) (助手),H
E435,05/02/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E435,04/02/2026,馬匹水中步行機,從化,,,
E435,04/02/2026,游水,從化,,,
E435,04/02/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E435,03/02/2026,游水,從化,,,
