horse_no,date,work_type,racecourse,track,workout_details,gear
H162,30/04/2026,馬匹水中步行機,從化,,,
H162,30/04/2026,游水,從化,,,
H162,30/04/2026,快操,從化,草地,30.2 25.5 (55.7) (助手),XB
H162,30/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),XB
H162,29/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,28/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,27/04/2026,游水,沙田,,,
H162,27/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/XB
H162,26/04/2026,游水,沙田,,,
H162,26/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,23/04/2026,游水,沙田,,,
H162,22/04/2026,出賽,跑馬地,草地,1200M (艾道拿) (5/12),B
H162,21/04/2026,游水,沙田,,,
H162,21/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,20/04/2026,游水,沙田,,,
H162,20/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H/XB
H162,19/04/2026,游水,沙田,,,
H162,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,18/04/2026,游水,沙田,,,
H162,18/04/2026,踱步,沙田,奧運馬房沙地練習場,奧運馬房沙地練習場 踱步 (助手),H/XB
H162,17/04/2026,游水,沙田,,,
H162,16/04/2026,游水,沙田,,,
H162,16/04/2026,快操,沙田,草地,26.7 23.1 (49.8) (助手),B/H/XB
H162,15/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 步行 （上斜）,
H162,15/04/2026,游水,沙田,,,
H162,15/04/2026,踱步,沙田,奧運馬房沙地練習場,奧運馬房沙地練習場 踱步 (助手),H/XB
H162,14/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 步行 （上斜）,
H162,14/04/2026,游水,沙田,,,
H162,14/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,13/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 步行 （上斜）,
H162,13/04/2026,游水,沙田,,,
H162,13/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/XB
H162,12/04/2026,游水,沙田,,,
H162,12/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,11/04/2026,游水,沙田,,,
H162,10/04/2026,游水,沙田,,,
H162,09/04/2026,游水,沙田,,,
H162,08/04/2026,出賽,跑馬地,草地,1200M (艾道拿) (7/12),B
H162,08/04/2026,游水,沙田,,,
H162,07/04/2026,游水,沙田,,,
H162,07/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,06/04/2026,游水,沙田,,,
H162,06/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/XB
H162,05/04/2026,游水,沙田,,,
H162,05/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,04/04/2026,游水,從化,,,
H162,04/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/XB
H162,03/04/2026,馬匹水中步行機,從化,,,
H162,03/04/2026,游水,從化,,,
H162,02/04/2026,馬匹水中步行機,從化,,,
H162,02/04/2026,游水,從化,,,
H162,02/04/2026,快操,從化,草地,25.9 (25.9) (助手),B/XB
H162,02/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),B/XB
H162,01/04/2026,馬匹水中步行機,從化,,,
H162,01/04/2026,游水,從化,,,
H162,01/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/XB
H162,31/03/2026,馬匹水中步行機,從化,,,
H162,31/03/2026,游水,從化,,,
H162,31/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/XB
H162,30/03/2026,馬匹水中步行機,從化,,,
H162,30/03/2026,游水,從化,,,
H162,30/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H/XB
H162,29/03/2026,馬匹水中步行機,從化,,,
H162,29/03/2026,游水,從化,,,
H162,29/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/XB
H162,28/03/2026,馬匹水中步行機,從化,,,
H162,28/03/2026,游水,從化,,,
H162,27/03/2026,試閘,從化,草地,第4組 (艾道拿) 1200M 包裝天王 24.4 22.2 23.8 (1.10.46),B/XB
H162,27/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),B/XB
H162,26/03/2026,馬匹水中步行機,從化,,,
H162,26/03/2026,游水,從化,,,
H162,26/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H/XB
H162,25/03/2026,馬匹水中步行機,從化,,,
H162,25/03/2026,游水,從化,,,
H162,25/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/XB
H162,24/03/2026,馬匹水中步行機,從化,,,
H162,24/03/2026,游水,從化,,,
H162,23/03/2026,游水,從化,,,
H162,23/03/2026,快操,從化,草地,25.9 (25.9) (助手),B/XB
H162,23/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),B/XB
H162,22/03/2026,游水,從化,,,
H162,22/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/XB
H162,21/03/2026,游水,從化,,,
H162,21/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/XB
H162,20/03/2026,游水,從化,,,
H162,20/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/XB
H162,19/03/2026,游水,從化,,,
H162,19/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H/XB
H162,18/03/2026,馬匹水中步行機,從化,,,
H162,18/03/2026,游水,從化,,,
H162,18/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/XB
H162,17/03/2026,游水,從化,,,
H162,17/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/XB
H162,16/03/2026,馬匹水中步行機,從化,,,
H162,16/03/2026,游水,從化,,,
H162,16/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H/XB
H162,15/03/2026,馬匹水中步行機,從化,,,
H162,15/03/2026,游水,從化,,,
H162,14/03/2026,游水,從化,,,
H162,14/03/2026,快操,從化,登山跑道,29.5 24.8 (54.3) (助手),XB
H162,14/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),XB
H162,13/03/2026,游水,從化,,,
H162,13/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/XB
H162,12/03/2026,馬匹水中步行機,從化,,,
H162,12/03/2026,游水,從化,,,
H162,12/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H/XB
H162,11/03/2026,游水,沙田,,,
H162,11/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,10/03/2026,游水,沙田,,,
H162,10/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,09/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
H162,09/03/2026,游水,沙田,,,
H162,08/03/2026,游水,沙田,,,
H162,08/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,07/03/2026,游水,沙田,,,
H162,06/03/2026,游水,沙田,,,
H162,05/03/2026,游水,沙田,,,
H162,04/03/2026,出賽,跑馬地,草地,1200M (楊明綸) (5/10),XB-/B
H162,04/03/2026,踱步,沙田,河畔跑道,河畔跑道 踱步 (助手),H/XB
H162,03/03/2026,游水,沙田,,,
H162,03/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,02/03/2026,游水,沙田,,,
H162,02/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/XB
H162,01/03/2026,游水,沙田,,,
H162,01/03/2026,快操,沙田,全天候,27.0 (27.0) (助手),B
H162,28/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 步行 （上斜）,
H162,28/02/2026,游水,沙田,,,
H162,28/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,27/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
H162,27/02/2026,游水,沙田,,,
H162,26/02/2026,游水,沙田,,,
H162,26/02/2026,快操,沙田,全天候,26.7 (26.7) (助手),B/XB
H162,25/02/2026,游水,沙田,,,
H162,25/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,24/02/2026,游水,沙田,,,
H162,23/02/2026,游水,沙田,,,
H162,23/02/2026,快操,沙田,草地,28.2 24.6 (52.8) (助手),B/XB
H162,22/02/2026,游水,沙田,,,
H162,22/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,21/02/2026,游水,沙田,,,
H162,21/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,20/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
H162,20/02/2026,游水,沙田,,,
H162,19/02/2026,游水,沙田,,,
H162,19/02/2026,快操,沙田,全天候,26.3 (26.3) (助手),XB
H162,18/02/2026,游水,沙田,,,
H162,18/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,16/02/2026,游水,沙田,,,
H162,16/02/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/XB
H162,15/02/2026,游水,沙田,,,
H162,15/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,14/02/2026,游水,沙田,,,
H162,13/02/2026,游水,沙田,,,
H162,12/02/2026,游水,沙田,,,
H162,11/02/2026,出賽,跑馬地,草地,1200M (艾道拿) (6/12),B/XB
H162,11/02/2026,踱步,沙田,河畔跑道,河畔跑道 踱步 (助手),H/XB
H162,10/02/2026,游水,沙田,,,
H162,10/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,09/02/2026,游水,沙田,,,
H162,09/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H/XB
H162,08/02/2026,游水,沙田,,,
H162,08/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,07/02/2026,游水,沙田,,,
H162,07/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,06/02/2026,游水,沙田,,,
H162,05/02/2026,游水,沙田,,,
H162,05/02/2026,快操,沙田,草地,28.4 24.1 (52.5) (助手),B/XB
H162,04/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 步行 （上斜）,
H162,04/02/2026,游水,沙田,,,
H162,04/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,03/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 步行 （上斜）,
H162,03/02/2026,游水,沙田,,,
H162,03/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,02/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
H162,02/02/2026,游水,沙田,,,
H162,01/02/2026,游水,沙田,,,
H162,01/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,31/01/2026,馬匹跑步機,沙田,,馬匹跑步機 - 步行 （上斜）,
H162,31/01/2026,游水,沙田,,,
H162,30/01/2026,馬匹跑步機,沙田,,馬匹跑步機 - 步行 （上斜）,
H162,30/01/2026,游水,沙田,,,
H162,29/01/2026,游水,沙田,,,
H162,28/01/2026,出賽,跑馬地,草地,1200M (艾道拿) (7/12),B/XB
H162,28/01/2026,踱步,沙田,河畔跑道,河畔跑道 踱步 (助手),H/XB
H162,27/01/2026,游水,沙田,,,
H162,27/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,26/01/2026,馬匹跑步機,沙田,,馬匹跑步機 - 步行 （上斜）,
H162,26/01/2026,游水,沙田,,,
H162,26/01/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H/XB
H162,25/01/2026,游水,沙田,,,
H162,25/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,24/01/2026,馬匹跑步機,沙田,,馬匹跑步機 - 步行 （上斜）,
H162,24/01/2026,游水,沙田,,,
H162,24/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
H162,23/01/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
H162,23/01/2026,游水,沙田,,,
H162,22/01/2026,馬匹跑步機,沙田,,馬匹跑步機 - 步行 （上斜）,
H162,22/01/2026,游水,沙田,,,
