horse_no,date,work_type,racecourse,track,workout_details,gear
J273,01/05/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J273,30/04/2026,游水,從化,,,
J273,30/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
J273,29/04/2026,游水,從化,,,
J273,29/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J273,28/04/2026,游水,從化,,,
J273,28/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J273,27/04/2026,游水,從化,,,
J273,27/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
J273,26/04/2026,馬匹水中步行機,從化,,,
J273,26/04/2026,游水,從化,,,
J273,26/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J273,25/04/2026,游水,從化,,,
J273,25/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J273,24/04/2026,游水,從化,,,
J273,24/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J273,23/04/2026,馬匹水中步行機,從化,,,
J273,23/04/2026,游水,從化,,,
J273,23/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
J273,22/04/2026,游水,從化,,,
J273,22/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J273,21/04/2026,游水,從化,,,
J273,21/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J273,20/04/2026,游水,從化,,,
J273,20/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
J273,19/04/2026,馬匹水中步行機,從化,,,
J273,19/04/2026,游水,從化,,,
J273,19/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J273,18/04/2026,游水,從化,,,
J273,18/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J273,17/04/2026,游水,從化,,,
J273,17/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J273,16/04/2026,馬匹水中步行機,從化,,,
J273,16/04/2026,游水,從化,,,
J273,16/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
J273,15/04/2026,游水,從化,,,
J273,15/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J273,14/04/2026,游水,從化,,,
J273,14/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J273,13/04/2026,游水,從化,,,
J273,13/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
J273,12/04/2026,馬匹水中步行機,從化,,,
J273,12/04/2026,游水,從化,,,
J273,12/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J273,11/04/2026,游水,從化,,,
J273,11/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J273,10/04/2026,游水,從化,,,
J273,10/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J273,09/04/2026,馬匹水中步行機,從化,,,
J273,09/04/2026,游水,從化,,,
J273,09/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
J273,08/04/2026,游水,從化,,,
J273,08/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
J273,07/04/2026,游水,從化,,,
J273,07/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J273,06/04/2026,游水,從化,,,
J273,06/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J273,05/04/2026,游水,從化,,,
J273,05/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J273,04/04/2026,馬匹水中步行機,從化,,,
J273,04/04/2026,游水,從化,,,
J273,04/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J273,03/04/2026,游水,從化,,,
J273,03/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J273,02/04/2026,游水,從化,,,
J273,02/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J273,01/04/2026,游水,從化,,,
J273,01/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J273,31/03/2026,游水,從化,,,
J273,31/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J273,30/03/2026,馬匹水中步行機,從化,,,
J273,30/03/2026,游水,從化,,,
J273,30/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J273,29/03/2026,游水,從化,,,
J273,29/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J273,28/03/2026,游水,從化,,,
J273,28/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J273,27/03/2026,游水,從化,,,
J273,27/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J273,26/03/2026,游水,從化,,,
J273,26/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J273,25/03/2026,游水,從化,,,
J273,25/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J273,24/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J273,23/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J273,22/03/2026,游水,從化,,,
J273,22/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J273,21/03/2026,游水,從化,,,
J273,21/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J273,20/03/2026,游水,從化,,,
J273,20/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J273,19/03/2026,馬匹水中步行機,從化,,,
J273,19/03/2026,游水,從化,,,
J273,19/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
J273,18/03/2026,游水,從化,,,
J273,18/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
J273,17/03/2026,游水,從化,,,
J273,17/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
J273,16/03/2026,游水,從化,,,
J273,16/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
J273,15/03/2026,馬匹水中步行機,從化,,,
J273,15/03/2026,游水,從化,,,
J273,15/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
J273,14/03/2026,游水,從化,,,
J273,14/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
J273,13/03/2026,游水,從化,,,
J273,13/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
J273,12/03/2026,游水,從化,,,
J273,12/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
J273,11/03/2026,馬匹水中步行機,從化,,,
J273,11/03/2026,游水,從化,,,
J273,11/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
J273,10/03/2026,游水,從化,,,
J273,10/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
J273,09/03/2026,游水,從化,,,
