horse_no,date,work_type,racecourse,track,workout_details,gear
H134,29/04/2026,出賽,跑馬地,草地,1200M (班德禮) (6/12),B2/TT
H134,28/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H134,27/04/2026,游水,沙田,,,
H134,27/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H134,26/04/2026,游水,沙田,,,
H134,26/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H134,25/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H134,24/04/2026,游水,從化,,,
H134,24/04/2026,快操,從化,全天候,29.4 27.2 (56.6) (助手),H
H134,24/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H134,23/04/2026,馬匹水中步行機,從化,,,
H134,23/04/2026,游水,從化,,,
H134,23/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H134,22/04/2026,游水,從化,,,
H134,22/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H134,21/04/2026,游水,從化,,,
H134,21/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H134,20/04/2026,游水,從化,,,
H134,20/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
H134,19/04/2026,游水,從化,,,
H134,19/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
H134,18/04/2026,馬匹水中步行機,從化,,,
H134,18/04/2026,游水,從化,,,
H134,17/04/2026,試閘,從化,草地,第2組 (呂聖澤) 1000M 可靠大師 13.4 21.5 23.1 (0.58.09),
H134,17/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
H134,16/04/2026,馬匹水中步行機,從化,,,
H134,16/04/2026,游水,從化,,,
H134,16/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H134,15/04/2026,馬匹水中步行機,從化,,,
H134,15/04/2026,游水,從化,,,
H134,15/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H134,14/04/2026,馬匹水中步行機,從化,,,
H134,14/04/2026,游水,從化,,,
H134,14/04/2026,快操,從化,全天候,28.6 27.2 (55.8) (助手),H
H134,14/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H134,13/04/2026,馬匹水中步行機,從化,,,
H134,13/04/2026,游水,從化,,,
H134,13/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H134,12/04/2026,馬匹水中步行機,從化,,,
H134,12/04/2026,游水,從化,,,
H134,11/04/2026,馬匹水中步行機,從化,,,
H134,11/04/2026,游水,從化,,,
H134,11/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H134,10/04/2026,馬匹水中步行機,從化,,,
H134,10/04/2026,游水,從化,,,
H134,10/04/2026,快操,從化,全天候,29.6 26.7 (56.3) (助手),H
H134,10/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H134,09/04/2026,游水,從化,,,
H134,09/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H134,08/04/2026,游水,從化,,,
H134,08/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H134,07/04/2026,游水,從化,,,
H134,07/04/2026,快操,從化,全天候,28.0 24.2 (52.2) (助手) 運來勇士,H
H134,07/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H134,06/04/2026,游水,從化,,,
H134,06/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
H134,05/04/2026,馬匹水中步行機,從化,,,
H134,05/04/2026,游水,從化,,,
H134,04/04/2026,馬匹水中步行機,從化,,,
H134,04/04/2026,游水,從化,,,
H134,04/04/2026,快操,從化,全天候,29.1 26.3 (55.4) (助手),H
H134,04/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H134,03/04/2026,游水,從化,,,
H134,03/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H134,02/04/2026,游水,從化,,,
