horse_no,date,work_type,racecourse,track,workout_details,gear
L168,01/05/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L168,30/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L168,29/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L168,26/04/2026,出賽,沙田,草地,1400M (布浩榮) (8/14),B
L168,25/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L168,24/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L168,23/04/2026,快操,沙田,全天候,32.8 27.5 24.5 (1.24.8) (布浩榮),H
L168,23/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L168,22/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L168,21/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L168,20/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L168,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L168,18/04/2026,快操,沙田,全天候,29.4 25.9 (55.3) (助手),H
L168,18/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L168,17/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L168,16/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L168,14/04/2026,試閘,沙田,草地,第1組 (蔡尚謀) 1000M 㩒住贏 13.9 21.3 22.5 (0.57.76),B
L168,13/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L168,11/04/2026,快操,沙田,全天候,29.3 25.3 (54.6) (助手),H
L168,11/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L168,10/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L168,09/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L168,08/04/2026,快操,沙田,全天候,30.1 26.7 (56.8) (助手),H
L168,08/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L168,07/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L168,06/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L168,04/04/2026,快操,沙田,全天候,30.1 25.1 (55.2) (助手) 天然數字,H
L168,04/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L168,03/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L168,02/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L168,01/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L168,31/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L168,30/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L168,28/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L168,25/03/2026,出賽,跑馬地,草地,1650M (奧爾民) (8/12),B
L168,24/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L168,23/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L168,21/03/2026,快操,沙田,全天候,30.1 25.7 (55.8) (助手),H
L168,21/03/2026,踱步,沙田,彭福公園,彭福公園 踱步 (助手),H
L168,20/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L168,19/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
