horse_no,date,work_type,racecourse,track,workout_details,gear
H487,01/05/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H487,30/04/2026,快操,沙田,全天候,32.9 28.8 (1.01.7) (助手),H
H487,30/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H487,29/04/2026,游水,沙田,,,
H487,29/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H487,28/04/2026,游水,沙田,,,
H487,28/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H487,27/04/2026,游水,沙田,,,
H487,27/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H487,26/04/2026,快操,沙田,全天候,30.0 27.0 (57.0) (助手),H
H487,26/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H487,25/04/2026,游水,沙田,,,
H487,25/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H487,24/04/2026,游水,沙田,,,
H487,24/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H487,23/04/2026,游水,沙田,,,
H487,23/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H487,22/04/2026,游水,沙田,,,
H487,22/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H487,21/04/2026,試閘,沙田,全天候,第2組 (黃寶妮) 1200M 綫路光驊 24.0 22.0 22.8 (1.08.89),B
H487,21/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),B
H487,20/04/2026,游水,沙田,,,
H487,20/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H487,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H487,18/04/2026,游水,沙田,,,
H487,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H487,17/04/2026,快操,沙田,全天候,29.9 27.2 (57.1) (助手),H
H487,17/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H487,16/04/2026,游水,沙田,,,
H487,16/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H487,15/04/2026,游水,沙田,,,
H487,15/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H487,14/04/2026,游水,沙田,,,
H487,14/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H487,13/04/2026,快操,沙田,全天候,30.2 26.1 (56.3) (助手),H
H487,12/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H487,11/04/2026,游水,沙田,,,
H487,11/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H487,10/04/2026,游水,沙田,,,
H487,10/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H487,09/04/2026,快操,沙田,草閘,24.3 22.4 (46.7) (助手) 連連好運,H
H487,09/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H487,08/04/2026,游水,沙田,,,
H487,08/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H487,07/04/2026,游水,沙田,,,
H487,07/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H487,06/04/2026,快操,沙田,全天候,28.9 25.9 (54.8) (助手),H
H487,06/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H487,05/04/2026,游水,沙田,,,
H487,05/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H487,04/04/2026,游水,沙田,,,
H487,04/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H487,03/04/2026,游水,沙田,,,
H487,03/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H487,02/04/2026,快操,沙田,全天候,33.7 30.7 26.3 (1.30.7) (助手),H
H487,02/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H487,01/04/2026,游水,沙田,,,
H487,01/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H487,31/03/2026,游水,沙田,,,
