horse_no,date,work_type,racecourse,track,workout_details,gear
L155,01/05/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
L155,30/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L155,30/04/2026,游水,沙田,,,
L155,29/04/2026,游水,沙田,,,
L155,29/04/2026,快操,沙田,全天候,26.3 (26.3) (助手),H/P
L155,29/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
L155,28/04/2026,游水,沙田,,,
L155,28/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
L155,27/04/2026,游水,沙田,,,
L155,27/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/P
L155,26/04/2026,游水,沙田,,,
L155,26/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
L155,25/04/2026,游水,沙田,,,
L155,25/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
L155,24/04/2026,游水,沙田,,,
L155,24/04/2026,快操,沙田,全天候,25.6 (25.6) (助手),H/P
L155,24/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
L155,23/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L155,23/04/2026,游水,沙田,,,
L155,22/04/2026,游水,沙田,,,
L155,22/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L155,21/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H/P
L155,20/04/2026,游水,從化,,,
L155,20/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H/P
L155,19/04/2026,游水,從化,,,
L155,19/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H/P
L155,18/04/2026,馬匹水中步行機,從化,,,
L155,18/04/2026,游水,從化,,,
L155,17/04/2026,試閘,從化,草地,第1組 (奧爾民) 1000M 肯佩斯 14.3 21.7 23.7 (0.59.71),
L155,17/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
L155,16/04/2026,游水,從化,,,
L155,16/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H/P
L155,15/04/2026,游水,從化,,,
L155,15/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/P
L155,14/04/2026,馬匹跑步機,從化,,馬匹跑步機 - 慢跑 （上斜）,
L155,14/04/2026,游水,從化,,,
L155,13/04/2026,游水,從化,,,
L155,13/04/2026,快操,從化,全天候,25.5 (25.5) (助手),H/P
L155,13/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H/P
L155,12/04/2026,馬匹水中步行機,從化,,,
L155,12/04/2026,游水,從化,,,
L155,12/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/P
L155,11/04/2026,馬匹水中步行機,從化,,,
L155,11/04/2026,游水,從化,,,
L155,10/04/2026,游水,從化,,,
L155,10/04/2026,快操,從化,全天候,28.7 (28.7) (助手),H/P
L155,10/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H/P
L155,09/04/2026,游水,從化,,,
L155,09/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H/P
L155,08/04/2026,游水,從化,,,
L155,08/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/P
L155,07/04/2026,游水,從化,,,
L155,07/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/P
L155,06/04/2026,馬匹水中步行機,從化,,,
L155,06/04/2026,游水,從化,,,
L155,06/04/2026,快操,從化,全天候,31.4 (31.4) (助手),H/P
L155,06/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H/P
L155,05/04/2026,馬匹水中步行機,從化,,,
L155,05/04/2026,游水,從化,,,
L155,04/04/2026,游水,從化,,,
L155,04/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/P
L155,03/04/2026,游水,從化,,,
L155,03/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/P
L155,02/04/2026,游水,從化,,,
L155,02/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H/P
L155,01/04/2026,游水,從化,,,
L155,01/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H/P
L155,31/03/2026,游水,從化,,,
L155,31/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H/P
L155,30/03/2026,馬匹水中步行機,從化,,,
L155,30/03/2026,游水,從化,,,
L155,30/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H/P
L155,29/03/2026,馬匹水中步行機,從化,,,
L155,28/03/2026,馬匹水中步行機,從化,,,
L155,28/03/2026,游水,從化,,,
L155,27/03/2026,游水,從化,,,
L155,26/03/2026,馬匹水中步行機,從化,,,
L155,26/03/2026,游水,從化,,,
L155,25/03/2026,游水,沙田,,,
L155,24/03/2026,游水,沙田,,,
L155,22/03/2026,出賽,沙田,草地,1200M (潘頓) (7/10),TT
L155,22/03/2026,踱步,沙田,河畔跑道,河畔跑道 踱步 (助手),H/P
L155,21/03/2026,游水,沙田,,,
L155,21/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
L155,20/03/2026,游水,沙田,,,
L155,20/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
L155,19/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L155,19/03/2026,游水,沙田,,,
L155,18/03/2026,游水,沙田,,,
L155,18/03/2026,快操,沙田,全天候,26.5 (26.5) (助手),H/P
L155,18/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
L155,17/03/2026,游水,沙田,,,
L155,17/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
L155,16/03/2026,游水,沙田,,,
L155,16/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/P
L155,15/03/2026,游水,沙田,,,
L155,15/03/2026,快操,沙田,全天候,27.4 (27.4) (助手),H/P
L155,15/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
L155,14/03/2026,游水,沙田,,,
L155,14/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
L155,13/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L155,13/03/2026,游水,沙田,,,
L155,12/03/2026,游水,沙田,,,
L155,12/03/2026,踱步,沙田,河畔跑道,河畔跑道 踱步 (助手),H/P
L155,11/03/2026,游水,沙田,,,
L155,10/03/2026,試閘,沙田,全天候,第1組 (潘頓) 1200M 翠紅 24.5 22.7 22.8 (1.10.03),
L155,10/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
L155,09/03/2026,游水,沙田,,,
L155,09/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/P
L155,08/03/2026,游水,沙田,,,
L155,08/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
L155,07/03/2026,游水,沙田,,,
L155,07/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
L155,06/03/2026,游水,沙田,,,
L155,06/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
L155,05/03/2026,游水,沙田,,,
L155,05/03/2026,快操,沙田,全天候,26.9 (26.9) (助手),H/P
L155,05/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
L155,04/03/2026,游水,沙田,,,
L155,04/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
L155,03/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L155,03/03/2026,游水,沙田,,,
L155,02/03/2026,游水,沙田,,,
L155,02/03/2026,快操,沙田,全天候,33.6 27.1 (1.00.7) (助手),H/P
L155,02/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
L155,01/03/2026,游水,沙田,,,
L155,01/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
L155,28/02/2026,游水,沙田,,,
L155,28/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
L155,27/02/2026,游水,沙田,,,
L155,27/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
L155,26/02/2026,游水,沙田,,,
L155,26/02/2026,快操,沙田,全天候,26.0 (26.0) (助手),H/P
L155,26/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
L155,25/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L155,25/02/2026,游水,沙田,,,
L155,24/02/2026,游水,沙田,,,
L155,24/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
L155,23/02/2026,游水,沙田,,,
L155,23/02/2026,快操,沙田,全天候,27.1 (27.1) (助手),H/P
L155,23/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/P
L155,22/02/2026,游水,沙田,,,
L155,22/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
L155,21/02/2026,游水,沙田,,,
L155,21/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
L155,20/02/2026,游水,沙田,,,
L155,20/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
L155,19/02/2026,游水,沙田,,,
L155,19/02/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/P
L155,18/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
L155,18/02/2026,游水,沙田,,,
L155,16/02/2026,游水,沙田,,,
L155,14/02/2026,出賽,沙田,草地,1000M (潘頓) (7/14),TT
L155,14/02/2026,踱步,沙田,河畔跑道,河畔跑道 踱步 (助手),H/P
L155,13/02/2026,游水,沙田,,,
L155,13/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/P
