horse_no,date,work_type,racecourse,track,workout_details,gear
H161,30/04/2026,試閘,從化,全天候,第1組 (湯瑪善) 1200M 超寫意 24.7 22.2 23.0 (1.09.98),P/XB
H161,30/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),P/XB
H161,29/04/2026,游水,從化,,,
H161,29/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H161,28/04/2026,游水,從化,,,
H161,28/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H161,27/04/2026,游水,從化,,,
H161,27/04/2026,快操,從化,全天候,30.8 26.5 (57.3) (助手),H/XB
H161,27/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H/XB
H161,26/04/2026,游水,從化,,,
H161,26/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H161,25/04/2026,游水,從化,,,
H161,25/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H161,24/04/2026,游水,從化,,,
H161,24/04/2026,快操,從化,全天候,32.6 27.3 (59.9) (助手),H/XB
H161,24/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H/XB
H161,23/04/2026,游水,從化,,,
H161,23/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
H161,22/04/2026,游水,從化,,,
H161,22/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H161,21/04/2026,游水,從化,,,
H161,21/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H161,20/04/2026,游水,從化,,,
H161,20/04/2026,快操,從化,全天候,32.9 26.2 (59.1) (助手),H/XB
H161,20/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H/XB
H161,19/04/2026,游水,從化,,,
H161,19/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H161,18/04/2026,游水,從化,,,
H161,18/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H161,17/04/2026,游水,從化,,,
H161,17/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H161,16/04/2026,游水,從化,,,
H161,14/04/2026,游水,沙田,,,
H161,12/04/2026,出賽,沙田,草地,1400M (潘頓) (2/12),P-/XB
H161,12/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H161,11/04/2026,游水,沙田,,,
H161,11/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H161,10/04/2026,游水,沙田,,,
H161,10/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
