horse_no,date,work_type,racecourse,track,workout_details,gear
H298,01/05/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H298,30/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H298,29/04/2026,快操,沙田,全天候,30.5 26.0 (56.5) (助手),H
H298,29/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H298,28/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H298,27/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H298,25/04/2026,快操,沙田,全天候,28.6 26.0 (54.6) (楊明綸),H
H298,24/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H298,23/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H298,22/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H298,21/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H298,20/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H298,18/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H298,15/04/2026,出賽,跑馬地,草地,1650M (楊明綸) (7/11),
H298,14/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H298,13/04/2026,踱步,沙田,彭福公園,彭福公園 踱步 (助手),H
H298,11/04/2026,快操,沙田,全天候,30.2 25.3 (55.5) (楊明綸),H
H298,10/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H298,09/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H298,08/04/2026,快操,沙田,全天候,30.2 26.0 (56.2) (楊明綸),H
H298,08/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H298,07/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H298,06/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H298,04/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H298,03/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H298,02/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H298,01/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H298,29/03/2026,出賽,沙田,草地,1600M (鍾易禮) (10/14),
H298,28/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H298,27/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H298,26/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H298,25/03/2026,快操,沙田,全天候,29.4 26.7 (56.1) (鍾易禮),H
H298,24/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H298,23/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H298,21/03/2026,快操,沙田,全天候,29.6 25.3 (54.9) (助手),H
H298,21/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H298,20/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H298,19/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H298,18/03/2026,快操,沙田,全天候,30.6 25.0 (55.6) (助手),H
H298,18/03/2026,踱步,沙田,彭福公園,彭福公園 踱步 (助手),H
H298,17/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H298,16/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H298,14/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H298,13/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H298,12/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H298,11/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H298,08/03/2026,出賽,沙田,草地,1400M (霍宏聲) (10/14),
H298,07/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H298,06/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H298,05/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H298,04/03/2026,快操,沙田,全天候,32.4 28.3 (1.00.7) (霍宏聲),H
H298,03/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H298,02/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H298,28/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H298,27/02/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H298,26/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H298,25/02/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H298,22/02/2026,出賽,沙田,草地,1600M (布文) (5/14),B-
H298,21/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H298,20/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H298,19/02/2026,快操,沙田,全天候,28.4 24.0 (52.4) (助手) 傑出漢子,H
H298,19/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H298,18/02/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H298,16/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H298,15/02/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H298,14/02/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H298,13/02/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H298,12/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H298,11/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H298,08/02/2026,出賽,沙田,草地,1400M (麥文堅) (9/14),B
H298,07/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H298,06/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H298,05/02/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H298,04/02/2026,快操,沙田,全天候,30.3 23.8 (54.1) (助手) 飛馬座,H
H298,04/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H298,03/02/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H298,02/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H298,31/01/2026,快操,沙田,全天候,31.6 29.2 24.3 (1.25.1) (助手) 豐辰,H
H298,31/01/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H298,30/01/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H298,29/01/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H298,28/01/2026,快操,沙田,全天候,29.8 25.9 (55.7) (助手),H
H298,28/01/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H298,27/01/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H298,26/01/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H298,24/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H298,23/01/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H298,22/01/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H298,21/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H298,18/01/2026,出賽,沙田,草地,1400M (梁家俊) (9/14),B
H298,17/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H298,16/01/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
H298,15/01/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
